t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
46.8,110.7,10.14,11.8,13.3,496.7,607.4,17.6,49,98,1333.4,25449.6,14669.2,16151,77,3,1,242,24.62,2707
48.8,110.6,10.12,11.8,12.8,496.1,606.7,17.2,49,98,1333.5,25450.4,14663.3,17180,77,3,1,242,24.41,2707
50.9,110.9,10.2,11.8,12.8,499.9,610.8,17.2,49,98,1333.6,25451.1,14677.0,18211,77,3,1,242,24.50,2707
52.9,110.8,10.31,11.8,13.8,505.0,615.8,17.8,49,98,1333.8,25451.7,14676.7,18989,77,3,1,242,24.55,2707
54.9,110.9,10.38,12.3,13.3,508.6,619.5,17.4,49,98,1333.9,25452.8,14691.8,19928,77,3,1,242,24.49,2707
56.9,111.4,10.51,11.9,13.9,515.2,626.6,17.7,49,98,1334.0,25453.8,14679.8,20873,77,3,1,242,24.70,2707
59.0,110.8,10.59,12.3,13.3,519.0,629.8,17.8,49,98,1334.1,25455.4,14697.6,21614,77,3,1,242,24.59,2700
61.0,111.2,10.64,12.3,13.3,521.5,632.7,17.9,49,98,1334.2,25457.6,14703.3,22869,77,3,1,242,24.46,2707
63.0,111.3,11.0,12.8,13.8,538.8,650.1,18.8,49,98,1334.4,25459.0,14663.1,23576,77,3,1,242,24.68,2707
65.1,111.4,10.86,12.8,13.8,532.0,643.4,18.2,49,98,1334.4,25461.8,14676.1,24312,77,3,1,242,24.86,2707
67.1,110.8,10.14,11.8,12.3,497.0,607.8,17.0,49,98,1334.5,25463.0,14678.5,25379,77,3,1,242,24.58,2700
69.1,110.8,10.34,11.8,12.3,506.5,617.3,17.4,49,98,1334.6,25464.8,14684.8,26416,77,3,1,242,24.65,2707
71.2,111.4,10.7,12.3,14.3,524.1,635.5,17.8,49,98,1334.6,25466.5,14691.4,27403,77,3,1,242,24.43,2715
73.2,110.8,10.34,12.3,12.8,506.9,617.7,17.2,49,98,1334.7,25467.6,14676.4,28354,78,3,1,242,24.45,2707
75.2,110.8,10.67,12.8,13.3,522.8,633.6,18.3,49,98,1334.8,25469.2,14671.8,29218,78,3,1,242,24.50,2700
77.2,110.8,10.38,12.3,12.8,508.8,619.6,17.8,49,98,1334.8,25470.2,14654.7,30189,78,3,1,242,24.64,2692
79.3,110.8,10.1,11.8,12.8,495.0,605.8,16.9,49,98,1334.9,25471.5,14666.1,31339,78,3,1,242,24.41,2722
81.3,111.2,10.5,12.3,13.3,514.4,625.6,17.4,49,98,1335.0,25473.0,14679.8,32443,78,2,1,242,24.38,2700
83.3,110.8,10.4,12.3,12.8,509.8,620.6,17.9,49,98,1335.0,25474.1,14673.8,33476,78,2,1,242,24.24,2707
85.4,111.2,9.91,11.8,12.3,485.4,596.6,17.0,49,98,1335.1,25475.6,14680.2,34651,78,3,1,242,24.52,2707
87.4,110.4,10.33,11.8,12.3,506.4,616.8,17.2,49,98,1335.1,25476.3,14659.4,35686,78,3,1,242,24.44,2700
89.4,111.7,10.1,11.8,11.8,494.7,606.4,16.9,49,98,1335.2,25477.4,14672.8,37137,78,3,1,242,24.42,2700
91.5,110.8,9.76,11.3,13.3,478.4,589.2,16.8,49,98,1335.2,25478.4,14687.3,38581,78,3,1,242,24.38,2707
93.5,110.9,9.56,10.8,11.3,468.2,579.1,16.3,49,98,1335.3,25479.4,14684.2,40031,78,3,1,242,24.43,2707
95.5,110.7,10.34,11.8,13.3,506.9,617.6,17.4,49,98,1335.3,25480.4,14687.8,41240,78,3,1,242,24.24,2707
97.6,111.7,10.15,11.3,12.8,497.2,608.9,17.7,49,98,1335.4,25481.3,14679.4,42459,78,3,1,242,24.67,2707
99.6,110.9,10.31,11.8,13.8,505.4,616.3,17.2,49,98,1335.4,25482.5,14683.0,43587,78,3,1,242,24.72,2715
101.6,110.6,10.13,11.8,12.8,496.2,606.8,17.0,49,98,1335.4,25483.2,14686.1,44934,78,2,1,242,24.45,2715
103.6,110.9,10.15,11.3,12.8,497.4,608.3,17.2,49,98,1335.5,25484.6,14666.5,45779,78,3,1,242,24.40,2700
105.7,110.8,10.44,11.8,13.3,511.5,622.3,18.0,49,98,1335.5,25485.4,14666.7,46816,78,3,1,242,24.47,2715
107.7,111.8,10.68,12.3,14.8,523.4,635.2,18.0,49,98,1335.5,25486.5,14648.4,47704,78,3,1,242,24.63,2707
109.7,110.6,10.4,12.3,13.3,509.5,620.1,17.9,49,98,1335.6,25487.7,14667.4,48786,78,3,1,242,24.85,2700
111.8,110.8,9.98,11.3,11.8,488.8,599.6,16.9,49,98,1335.6,25488.2,14669.7,50070,78,3,1,242,24.32,2707
113.8,110.3,10.01,11.8,13.3,490.3,600.6,16.9,49,98,1335.6,25489.2,14658.6,51136,78,2,1,242,24.48,2707
115.8,110.7,9.83,11.8,13.3,481.9,592.6,16.6,49,98,1335.6,25489.9,14667.5,52532,78,3,1,242,24.40,2707
117.9,111.2,10.1,12.8,13.3,495.0,606.2,17.1,49,98,1335.7,25490.8,14660.0,53346,78,3,1,242,24.33,2707
119.9,111.2,9.75,11.3,12.3,477.7,588.9,16.8,49,98,1335.7,25491.8,14658.5,54656,78,3,1,242,24.72,2700
121.9,110.8,10.05,11.3,12.3,492.3,603.1,17.2,49,98,1335.7,25492.3,14633.5,55864,78,3,1,242,24.64,2700
124.0,110.8,9.9,11.8,12.3,485.0,595.8,16.7,49,98,1335.7,25493.3,14651.0,57112,78,3,1,242,24.69,2700
126.0,110.3,9.26,11.3,11.8,453.9,564.2,15.7,49,98,1335.8,25493.8,14662.5,58364,78,3,1,242,24.36,2707
128.0,110.9,9.69,11.3,11.8,474.6,585.5,16.4,49,98,1335.8,25494.7,14649.0,59383,78,3,1,242,24.30,2707
130.0,110.8,9.24,10.8,11.8,452.9,563.7,15.8,49,98,1335.8,25495.4,14656.5,60585,78,3,1,242,24.58,2707
132.1,111.3,9.29,11.3,12.3,455.2,566.5,16.2,49,98,1335.8,25496.0,14653.0,62009,78,3,1,242,24.29,2707
134.1,110.2,9.59,11.3,12.8,470.0,580.2,16.5,49,98,1335.9,25497.0,14653.0,63172,78,3,1,242,24.83,2700
136.1,110.8,9.42,10.8,13.8,461.4,572.2,16.5,49,98,1335.9,25497.5,14656.8,64158,78,3,1,242,24.50,2700
138.2,111.3,9.88,12.4,13.3,484.1,595.4,16.8,49,98,1335.9,25498.3,14643.4,64846,78,3,1,242,24.78,2707
140.2,110.3,9.62,11.3,12.8,471.4,581.7,16.5,49,98,1335.9,25499.0,14624.4,65991,78,3,1,242,24.44,2700
142.2,111.3,9.83,11.9,13.4,481.6,592.9,19.0,49,98,1336.0,25499.8,14621.0,66716,79,3,1,242,24.74,2700
144.2,110.8,9.47,11.3,12.3,464.0,574.8,16.4,49,98,1336.0,25500.5,14644.0,67691,79,3,1,242,24.60,2700
146.3,111.0,9.09,10.9,13.3,445.5,556.5,15.4,49,98,1336.0,25500.9,14651.2,68900,79,3,1,242,24.59,2707
148.3,110.4,9.18,11.3,13.3,449.6,560.0,15.8,49,98,1336.0,25501.3,14631.3,69919,79,3,1,242,24.83,2700
150.3,110.8,8.82,10.8,12.3,432.0,542.8,15.2,49,98,1336.0,25501.6,14644.2,71242,79,3,1,242,24.39,2707
152.4,110.7,9.07,11.3,11.8,444.6,555.3,15.8,49,98,1336.0,25501.8,14631.2,72003,79,3,1,242,24.61,2707
154.4,110.5,9.22,10.9,11.8,451.9,562.4,16.0,49,98,1336.0,25502.2,14649.0,72784,79,3,1,242,24.69,2700
156.4,110.8,8.73,10.3,11.8,427.9,538.7,15.0,49,98,1336.0,25502.3,14657.8,74061,79,2,1,242,24.56,2707
158.5,110.9,9.55,10.9,12.8,467.8,578.7,17.3,49,98,1336.0,25502.7,14617.6,74801,79,3,1,242,24.80,2700
160.5,110.8,9.08,11.3,12.3,445.1,555.9,15.6,49,98,1336.0,25502.9,14639.5,75641,79,3,1,242,24.67,2700
162.5,110.8,8.67,10.3,13.3,424.9,535.7,15.0,49,98,1336.0,25503.2,14630.8,76741,79,3,1,242,24.63,2700
164.5,111.2,8.55,9.8,10.8,418.8,530.0,14.7,49,98,1336.0,25503.5,14638.7,78070,79,3,1,242,24.63,2700
166.6,109.8,8.84,10.8,12.8,433.4,543.2,16.0,49,98,1336.1,25503.7,14651.1,79001,79,3,1,242,24.78,2707
168.6,111.2,8.53,10.3,10.8,418.1,529.3,14.8,49,98,1336.1,25504.0,14638.5,80040,79,3,1,242,24.77,2700
170.6,110.0,8.19,9.4,11.8,401.5,511.5,14.4,49,98,1336.1,25504.3,14644.5,81514,79,3,1,242,24.50,2700
172.7,110.4,8.41,10.3,12.8,412.2,522.6,14.7,49,98,1336.1,25504.4,14644.1,82464,79,3,1,242,24.53,2700
174.7,111.3,8.62,10.3,10.8,422.2,533.5,14.9,49,98,1336.1,25504.7,14649.0,83527,79,2,1,242,24.49,2700
176.7,111.3,8.2,9.8,12.3,401.6,512.9,14.6,49,98,1336.1,25504.8,14651.9,84746,79,3,1,242,24.61,2700
178.8,109.9,8.16,9.9,12.9,399.7,509.6,14.3,49,98,1336.1,25505.2,14639.5,85996,79,3,1,242,24.50,2700
180.8,110.9,8.69,10.8,11.8,425.8,536.7,15.2,49,98,1336.1,25505.3,14649.0,86555,79,3,1,242,24.75,2700
182.8,110.9,8.41,10.3,11.8,412.3,523.2,15.0,49,98,1336.1,25505.6,14635.1,87478,80,3,1,242,24.64,2700
184.8,110.3,8.58,10.8,11.8,420.6,530.9,15.1,49,98,1336.1,25505.8,14642.0,88304,80,3,1,242,24.79,2700
186.9,110.7,8.11,9.4,12.8,397.3,508.0,14.2,49,98,1336.2,25506.0,14649.5,89618,80,3,1,242,24.25,2692
188.9,110.7,8.11,9.8,10.3,397.4,508.1,14.4,49,98,1336.2,25506.2,14637.2,90829,80,3,1,242,24.35,2692
190.9,110.3,8.04,10.3,10.8,394.2,504.5,14.0,49,98,1336.2,25506.3,14647.6,91905,80,3,1,242,24.39,2692
193.0,111.3,7.64,8.9,9.8,374.6,485.9,13.6,49,98,1336.2,25506.4,14637.3,93171,80,3,1,242,23.96,2707
195.0,110.2,7.43,9.4,10.3,363.9,474.1,13.3,49,98,1336.2,25506.6,14648.7,94513,80,3,1,242,24.24,2700
197.0,110.9,8.03,10.3,13.8,393.7,504.6,14.6,49,98,1336.2,25506.7,14632.5,95570,80,3,1,242,24.50,2692
199.1,110.0,7.76,9.9,10.8,380.1,490.1,13.9,49,98,1336.3,25507.0,14639.6,96555,80,3,1,242,24.46,2700
201.1,110.4,7.83,9.9,11.3,383.6,494.0,13.8,49,98,1336.3,25507.1,14652.8,97330,80,3,1,242,24.54,2700
203.1,110.3,7.96,9.8,11.3,390.2,500.5,14.1,49,98,1336.3,25507.3,14650.1,98287,80,3,1,242,24.22,2700
205.1,110.8,7.61,9.4,10.3,373.1,483.9,13.5,49,98,1336.3,25507.5,14654.5,99003,80,3,1,242,24.47,2700
207.2,110.5,7.04,8.3,9.3,344.9,455.4,12.8,49,98,1336.4,25507.7,14642.4,100467,80,3,1,242,24.31,2700
209.2,110.9,7.49,9.4,11.3,367.1,478.0,13.8,49,98,1336.4,25507.9,14646.3,101469,80,3,1,242,24.08,2700
211.2,110.9,7.44,8.9,11.3,364.5,475.4,13.8,49,98,1336.4,25508.0,14659.3,102519,80,3,1,242,24.65,2707
213.3,109.9,7.63,8.9,10.3,366.2,476.1,13.9,48,98,1337.5,25005.8,14918.8,103257,80,3,1,242,24.60,2692
215.3,110.7,7.48,9.4,9.4,358.8,469.5,13.1,48,98,1337.5,25006.0,14929.3,103873,80,3,1,242,24.57,2700
217.3,110.4,6.9,8.4,9.4,331.3,441.7,12.6,48,98,1337.6,25006.2,14914.0,105302,80,3,1,242,24.44,2707
219.4,110.9,7.15,8.4,9.9,343.3,454.2,12.9,48,98,1337.6,25006.4,14920.9,106512,80,3,1,242,24.25,2707
221.4,109.8,7.17,8.4,10.8,344.0,453.8,12.8,48,98,1337.7,25006.6,14930.8,107603,80,3,1,242,24.15,2707
223.4,111.3,7.72,9.4,11.3,370.6,481.9,13.6,48,98,1337.7,25006.9,14920.9,108337,80,2,1,242,24.11,2707
225.5,109.9,7.37,8.9,11.3,353.7,463.6,13.0,48,98,1337.7,25007.1,14925.6,109342,80,3,1,242,24.57,2700
227.5,110.7,7.22,8.9,11.3,346.4,457.1,13.3,48,98,1337.8,25007.3,14907.9,110141,80,3,1,242,24.54,2707
229.5,110.9,7.23,8.9,11.3,347.2,458.1,13.1,48,98,1337.8,25007.7,14917.3,111224,80,2,1,242,24.36,2700
231.5,110.5,7.14,8.4,9.9,342.8,453.3,14.0,48,98,1337.9,25007.9,14839.8,111900,80,2,0,242,24.26,2707
233.6,110.5,7.5,9.4,10.8,352.3,462.8,15.5,47,98,1339.1,24505.2,15200.0,112835,80,4,1,242,24.75,2700
235.6,110.3,7.43,8.4,20.2,349.2,459.5,12.9,47,98,1340.3,24521.6,15201.5,113624,80,3,1,242,24.98,2707
237.6,109.9,7.5,8.9,10.8,337.5,447.4,13.3,45,98,1341.6,23499.3,15777.6,114286,80,3,1,242,24.32,2707
239.7,110.6,7.2,8.9,9.4,324.1,434.7,12.2,45,98,1341.6,23499.6,15785.0,114757,80,3,0,242,24.45,2700
241.7,110.0,7.22,8.9,9.9,325.1,435.1,12.2,45,98,1341.7,23499.9,15795.3,115393,80,3,0,242,24.39,2700
243.7,110.0,6.92,8.4,8.9,311.6,421.6,11.9,45,98,1341.7,23500.2,15786.6,116037,81,3,0,242,24.45,2707
245.7,110.5,7.21,8.9,13.3,324.5,435.0,12.6,45,98,1343.0,23503.2,15784.0,116813,81,3,1,242,24.64,2700
247.8,110.4,7.32,8.4,9.4,314.8,425.2,13.2,43,98,1344.5,22495.8,16314.0,117623,81,3,0,242,24.53,2700
249.8,110.6,7.2,8.9,10.9,302.4,413.0,12.2,42,98,1345.9,21993.1,16600.3,118265,81,3,0,242,24.28,2707
251.8,109.6,6.77,7.9,8.9,284.4,394.0,11.1,42,98,1346.0,21993.5,16614.0,119000,81,3,0,242,24.51,2707
253.8,110.1,7.34,8.4,25.2,308.2,418.3,11.6,42,98,1347.4,21490.7,16673.2,119416,81,3,0,242,24.38,2715
255.9,110.2,7.96,9.4,25.7,318.4,428.6,13.2,40,98,1350.2,20490.2,17362.5,120179,81,3,0,242,24.15,2700
257.9,109.6,7.68,9.4,10.4,291.8,401.4,13.0,38,98,1351.8,19987.5,17732.1,121222,81,3,0,242,24.22,2707
259.9,110.2,7.49,8.9,11.9,284.8,395.0,11.0,38,98,1351.9,19987.9,17736.9,122105,81,3,0,242,24.51,2715
261.9,109.9,7.86,9.4,11.9,290.9,400.8,12.0,37,98,1354.8,19487.8,18014.3,123207,81,3,0,242,24.51,2707
263.9,110.3,8.23,9.9,11.4,288.1,398.4,12.2,35,98,1356.4,18478.9,18585.8,124243,81,3,0,242,24.42,2715
266.0,109.3,7.93,9.4,9.9,277.6,386.9,10.9,35,98,1356.5,18479.5,18592.8,125122,81,3,0,242,24.60,2715
268.0,110.2,7.89,9.9,11.4,276.1,386.3,11.1,35,98,1356.7,18480.0,18589.8,126116,82,4,0,242,24.29,2715
270.0,109.6,7.76,9.4,9.9,271.6,381.2,10.6,35,98,1356.8,18480.5,18595.7,127097,82,3,0,242,24.73,2722
272.0,109.9,8.14,9.9,10.9,276.7,386.6,12.1,34,98,1358.4,17977.6,18882.0,128184,82,3,0,242,24.60,2715
274.1,110.3,8.1,9.4,10.9,267.3,377.6,11.6,33,98,1360.1,17475.1,19159.6,129217,82,4,0,242,24.56,2715
276.1,109.4,8.16,9.4,10.9,269.3,378.7,10.6,33,98,1360.2,17475.6,19162.1,130488,82,3,0,242,24.77,2730
278.1,109.8,9.08,11.4,13.4,281.5,391.3,12.4,31,98,1363.3,16472.7,19708.1,131166,82,3,0,242,24.63,2715
280.1,109.5,9.21,10.9,11.9,267.2,376.7,12.2,29,98,1366.6,15466.9,20298.1,131827,82,3,0,242,25.02,2737
282.1,109.5,8.52,10.4,11.4,247.2,356.7,10.1,29,98,1366.7,15467.2,20283.3,132446,82,3,0,242,24.76,2730
284.2,109.4,8.42,9.9,11.4,244.2,353.6,10.1,29,98,1366.8,15467.6,20271.5,133261,82,3,0,242,24.64,2730
286.2,109.4,8.85,10.4,10.9,247.8,357.2,11.0,28,98,1368.5,14968.4,20562.8,133816,82,3,0,242,24.87,2730
288.2,109.4,8.98,10.9,18.4,251.5,360.9,10.4,28,98,1370.2,14971.8,20533.8,134184,82,4,0,242,24.77,2730
290.2,109.5,9.87,11.9,12.4,256.5,366.0,11.7,26,98,1372.1,13970.3,21119.7,134765,82,4,0,242,24.92,2730
292.2,109.5,10.18,12.4,14.4,244.2,353.7,11.4,24,98,1375.4,12964.7,21679.4,135295,82,4,0,242,24.81,2737
294.2,107.5,10.09,11.9,12.9,221.9,329.4,10.7,22,98,1378.9,11963.1,22250.9,135761,82,4,0,242,24.77,2730
296.3,104.2,10.57,13.4,13.9,190.3,294.5,11.5,18,98,1385.7,9957.2,23401.5,136261,82,4,0,242,24.68,2730
298.3,101.4,13.51,31.8,31.8,229.7,331.1,10.2,17,98,1391.0,9644.9,23672.5,136590,83,4,0,242,24.71,2730
300.3,99.3,10.77,13.9,14.9,161.6,260.9,7.6,15,98,1391.2,8454.1,24244.3,136779,83,4,0,242,24.32,2737
302.3,97.3,11.48,14.4,14.9,149.3,246.6,8.8,13,98,1394.8,7453.5,24768.5,137004,84,4,0,242,24.00,2730
304.3,97.4,11.72,14.4,14.9,152.3,249.7,7.0,13,98,1394.9,7453.8,24781.5,137185,84,3,0,242,24.03,2730
306.3,94.9,11.83,14.4,14.9,141.9,236.8,7.2,12,98,1396.8,6953.3,25072.0,137350,84,3,0,242,23.88,2737
308.3,96.9,12.94,19.4,24.3,155.3,252.2,7.4,12,98,1400.5,6972.8,25060.3,137526,84,3,0,242,23.82,2730
310.3,94.0,11.86,14.4,14.4,118.6,212.6,6.7,10,98,1400.6,5949.6,25631.0,137673,84,3,0,242,23.63,2737
312.4,94.5,11.61,13.4,13.4,116.1,210.6,6.0,10,98,1400.7,5950.0,25623.2,137833,84,3,0,242,23.66,2737
314.4,94.5,12.56,16.9,16.9,125.6,220.1,6.5,10,98,1400.7,5950.2,25621.6,137996,84,4,0,242,23.57,2730
316.4,89.5,14.22,18.9,18.9,113.8,203.3,10.2,8,98,1404.6,4946.7,26200.8,138117,85,3,0,242,23.28,2715
318.4,88.1,12.49,15.9,15.9,87.4,175.5,6.0,7,98,1406.6,4443.7,26472.0,138236,85,3,0,242,23.07,2745
320.4,85.6,12.63,17.4,17.4,88.4,174.0,5.1,7,98,1406.6,4443.9,26470.9,138383,85,2,0,242,22.75,2715
322.4,83.1,13.25,18.4,18.4,79.5,162.6,5.5,6,98,1409.0,3943.2,26741.1,138512,85,2,0,242,22.51,2715
324.4,81.7,12.67,17.4,17.4,76.0,157.7,4.7,6,98,1409.1,3943.4,26735.9,138606,85,2,0,242,22.62,2715
326.4,81.2,11.92,16.4,16.4,59.6,140.8,4.8,5,98,1411.1,3441.3,27028.0,138703,86,2,0,242,22.50,2715
328.4,79.2,11.74,15.9,15.9,58.7,137.9,4.0,5,98,1411.2,3441.5,27021.4,138778,87,2,0,242,22.41,2715
330.4,80.2,11.64,16.4,16.4,58.2,138.4,4.0,5,98,1411.3,3441.7,27032.9,138856,87,2,0,242,22.49,2722
332.4,79.6,11.62,17.4,17.4,58.1,137.7,4.2,5,98,1411.3,3441.9,27032.0,138924,87,2,0,242,22.51,2722
334.5,79.7,11.34,16.4,16.4,56.7,136.4,4.2,5,98,1411.3,3442.0,27051.2,138994,87,2,0,242,22.75,2715
336.5,78.7,11.44,16.9,16.9,57.2,135.9,4.3,5,98,1411.3,3442.1,27019.1,139065,87,2,0,242,22.47,2722
338.5,79.7,11.04,15.9,15.9,55.2,134.9,4.2,5,98,1411.3,3442.2,27030.2,139155,87,2,0,242,22.66,2715
340.5,79.7,12.96,24.4,24.4,64.8,144.5,4.1,5,98,1413.5,3457.8,27038.3,139253,87,2,0,242,22.56,2722
342.5,75.2,9.97,14.4,14.4,39.9,115.1,3.6,4,98,1413.6,2942.9,27305.5,139317,87,2,0,242,22.45,2722
344.5,74.7,11.35,19.9,19.9,45.4,120.1,3.5,4,98,1415.9,2946.9,27310.6,139388,87,2,0,242,22.42,2722
346.5,69.8,8.8,14.4,14.4,26.4,96.2,3.8,3,98,1416.0,2440.4,27605.6,139453,87,2,0,242,22.40,2722
348.5,69.8,8.67,13.5,13.5,26.0,95.8,3.2,3,98,1416.1,2440.5,27576.7,139514,88,2,0,242,22.29,2722
350.5,70.3,8.67,13.5,13.5,26.0,96.3,2.8,3,98,1416.1,2440.6,27586.3,139564,89,2,0,242,22.17,2722
352.5,70.3,8.17,12.5,12.5,24.5,94.8,3.1,3,98,1416.1,2440.7,27566.0,139616,90,2,0,242,22.25,2722
354.5,70.3,8.17,12.5,12.5,24.5,94.8,2.7,3,98,1416.1,2440.7,27575.3,139667,90,2,0,242,22.20,2730
356.5,70.3,8.67,13.0,13.0,26.0,96.3,2.8,3,98,1416.1,2440.8,27585.3,139730,90,2,0,242,22.23,2730
358.5,69.8,8.17,12.5,12.5,24.5,94.3,3.3,3,98,1416.1,2440.8,27598.5,139791,90,2,0,242,22.17,2730
360.5,69.8,8.33,13.0,13.0,25.0,94.8,3.1,3,98,1416.1,2440.9,27605.0,139854,91,2,0,242,22.16,2722
362.6,69.3,8.0,12.5,12.5,24.0,93.3,2.9,3,98,1416.1,2441.0,27588.7,139911,91,2,0,242,22.18,2722
364.6,69.8,8.33,13.0,13.0,25.0,94.8,2.8,3,98,1416.1,2441.0,27601.1,139967,91,2,0,242,22.22,2722
366.6,69.3,8.67,13.0,13.0,26.0,95.3,2.7,3,98,1416.1,2441.1,27610.2,140021,91,2,0,242,22.22,2722
368.6,69.8,8.33,13.0,13.0,25.0,94.8,2.9,3,98,1416.1,2441.1,27602.8,140074,91,2,0,242,22.30,2722
370.6,69.8,8.0,12.0,12.0,24.0,93.8,3.2,3,98,1416.1,2441.2,27611.2,140144,91,2,0,242,22.33,2722
372.6,69.8,8.33,13.0,13.0,25.0,94.8,3.0,3,98,1416.1,2441.2,27600.2,140198,91,2,0,242,22.39,2722
374.6,69.3,8.17,12.5,12.5,24.5,93.8,2.7,3,98,1416.1,2441.2,27605.0,140249,91,2,0,242,22.36,2722
376.6,69.8,8.5,13.0,13.0,25.5,95.3,3.2,3,98,1416.1,2441.3,27614.8,140308,91,2,0,242,22.16,2722
378.6,70.3,8.5,13.0,13.0,25.5,95.8,2.8,3,98,1416.1,2441.3,27607.4,140361,91,2,0,242,22.32,2722
380.6,69.3,8.5,13.0,13.0,25.5,94.8,2.7,3,98,1416.1,2441.4,27609.4,140419,91,2,0,242,22.17,2722
382.6,65.8,6.5,13.0,13.0,13.0,78.8,3.5,2,98,1419.4,1938.1,27894.8,140483,91,2,0,242,22.18,2722
384.6,62.3,6.5,13.0,13.0,13.0,75.3,2.6,2,98,1419.4,1938.2,27886.7,140533,91,2,0,242,21.96,2722
386.6,62.3,6.75,13.5,13.5,13.5,75.8,2.5,2,98,1419.4,1938.2,27895.1,140583,91,2,0,242,21.94,2722
388.6,63.3,6.5,13.0,13.0,13.0,76.3,2.3,2,98,1419.4,1938.3,27883.4,140633,91,2,0,242,21.87,2722
390.6,62.8,6.25,12.5,12.5,12.5,75.3,2.2,2,98,1419.5,1938.3,27888.4,140685,91,2,0,242,21.86,2722
392.7,61.8,6.75,13.5,13.5,13.5,75.3,2.8,2,98,1419.5,1938.4,27907.3,140732,91,2,0,242,21.82,2722
394.7,63.3,6.75,13.5,13.5,13.5,76.8,2.2,2,98,1419.5,1938.5,27908.5,140783,92,2,0,242,21.83,2722
396.7,62.3,6.5,13.0,13.0,13.0,75.3,2.3,2,98,1419.5,1938.5,27909.2,140838,92,2,0,242,22.00,2722
398.7,62.8,6.5,13.0,13.0,13.0,75.8,2.3,2,98,1419.5,1938.5,27894.5,140886,92,2,0,242,22.11,2722
400.7,62.8,6.5,13.0,13.0,13.0,75.8,2.2,2,98,1419.5,1938.6,27896.4,140934,92,2,0,242,21.93,2722
