t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
59.0,110.6,8.87,9.9,11.4,434.7,545.3,16.2,49,98,1326.7,25418.7,14908.4,19763,70,5,0,222,25.15,2760
61.0,110.3,9.47,10.8,11.8,463.9,574.2,16.2,49,98,1326.8,25419.6,14913.1,20377,70,5,0,222,25.09,2752
63.1,110.5,9.25,10.4,11.4,453.1,563.6,16.3,49,98,1326.9,25420.9,14915.2,20967,70,5,0,222,25.02,2767
65.1,110.1,9.37,10.4,13.3,459.1,569.2,16.5,49,98,1327.0,25422.2,14920.2,21539,70,5,0,222,25.02,2760
67.1,110.4,9.52,10.8,11.3,466.4,576.8,16.4,49,98,1327.1,25424.2,14929.0,22181,70,5,0,222,25.09,2760
69.1,110.4,9.48,10.4,11.3,464.5,574.9,16.3,49,98,1327.2,25425.8,14911.0,22778,70,4,0,222,25.09,2760
71.2,109.9,9.3,10.3,11.3,455.7,565.6,16.6,49,98,1327.4,25427.9,14913.8,23341,70,4,0,222,24.98,2760
73.2,110.1,9.47,10.4,11.8,464.1,574.2,16.7,49,98,1327.4,25429.3,14888.6,23924,71,5,0,222,24.95,2760
75.2,110.8,9.49,10.8,11.8,464.9,575.7,17.4,49,98,1327.5,25430.8,14893.2,24491,71,4,0,222,24.85,2760
77.2,110.1,9.42,10.4,11.4,461.7,571.8,16.9,49,98,1327.6,25432.1,14876.2,25048,71,5,0,222,25.07,2760
79.3,110.5,9.27,10.4,10.9,454.2,564.7,16.2,49,98,1327.6,25433.6,14902.6,25739,71,5,0,222,25.03,2752
81.3,109.8,9.3,10.8,11.3,455.9,565.7,16.1,49,98,1327.7,25434.6,14910.2,26300,71,5,0,222,24.98,2760
83.3,109.8,9.27,10.3,12.3,454.2,564.0,16.8,49,98,1327.8,25435.7,14905.7,26899,71,5,0,222,25.05,2760
85.4,110.3,9.44,10.8,11.8,462.7,573.0,16.8,49,98,1327.8,25436.9,14921.5,27552,71,5,0,222,25.00,2760
87.4,110.8,9.17,10.3,11.3,449.4,560.2,16.0,49,98,1327.9,25438.0,14901.8,28207,71,5,0,222,24.93,2760
89.4,109.9,9.12,10.3,11.3,447.1,557.0,16.0,49,98,1328.0,25439.3,14910.8,28837,71,5,0,222,24.89,2752
91.5,111.0,9.51,10.9,10.9,466.2,577.2,16.8,49,98,1328.0,25440.5,14912.5,29446,71,5,0,222,24.96,2752
93.5,110.1,9.21,10.4,12.4,451.2,561.3,16.5,49,98,1328.1,25441.8,14892.4,30097,71,5,0,222,25.04,2760
95.5,110.5,9.37,10.9,12.4,459.1,569.6,16.3,49,98,1328.1,25442.6,14900.5,30713,71,4,0,222,24.95,2752
97.5,110.4,9.09,10.3,10.8,445.5,555.9,16.1,49,98,1328.2,25443.6,14851.4,31325,71,5,0,222,24.90,2752
99.6,110.0,9.13,10.4,10.9,447.2,557.2,16.1,49,98,1328.2,25444.3,14868.7,31927,71,5,0,222,25.07,2760
101.6,110.5,9.38,10.9,11.3,459.4,569.9,16.3,49,98,1328.2,25445.5,14881.2,32541,71,5,0,222,24.94,2760
103.6,110.4,9.13,10.8,11.3,447.3,557.7,16.3,49,98,1328.3,25446.4,14872.0,33189,71,4,0,222,24.97,2760
105.6,110.0,9.39,10.9,11.8,460.3,570.3,16.4,49,98,1328.3,25447.2,14877.7,33800,71,5,0,222,24.94,2752
107.7,110.4,8.97,10.3,10.8,439.7,550.1,15.9,49,98,1328.4,25448.0,14863.9,34397,71,5,0,222,24.83,2760
109.7,110.0,9.1,10.4,11.3,446.1,556.1,16.1,49,98,1328.4,25448.8,14851.7,35037,71,5,0,222,24.71,2752
111.7,110.5,8.96,10.9,11.8,439.1,549.6,15.9,49,98,1328.4,25449.7,14878.7,35688,71,5,0,222,24.80,2752
113.7,110.5,9.16,10.4,11.8,448.6,559.1,16.1,49,98,1328.5,25450.6,14874.6,36299,71,5,0,222,24.89,2760
115.8,109.9,9.4,10.8,11.3,460.4,570.3,16.6,49,98,1328.5,25451.6,14884.1,36908,72,5,0,222,24.79,2760
117.8,110.3,9.28,10.8,11.8,454.8,565.1,16.2,49,98,1328.5,25452.6,14855.1,37515,72,5,0,222,24.84,2760
119.8,110.3,9.14,10.8,11.3,448.1,558.4,16.1,49,98,1328.5,25453.4,14865.0,38110,72,5,0,222,24.89,2760
121.9,110.4,8.99,10.3,10.8,440.3,550.7,15.9,49,98,1328.6,25454.2,14877.7,38678,73,4,0,222,24.83,2760
123.9,110.5,9.26,10.9,11.3,453.6,564.1,16.1,49,98,1328.6,25454.9,14873.9,39219,73,5,0,222,24.90,2760
125.9,110.0,8.97,10.4,11.3,439.6,549.6,15.7,49,98,1328.6,25455.7,14862.6,39802,73,5,0,222,24.95,2760
127.9,109.3,8.9,10.8,11.3,435.9,545.2,16.1,49,98,1328.6,25456.5,14866.4,40426,73,5,0,222,25.01,2752
130.0,110.5,8.88,10.4,11.3,435.1,545.6,15.6,49,98,1328.7,25457.2,14865.0,41050,73,5,0,222,24.91,2760
132.0,110.4,8.82,10.3,10.4,432.1,542.5,15.9,49,98,1328.7,25457.9,14875.1,41689,74,5,0,222,24.92,2760
134.0,110.5,8.95,10.4,11.3,438.4,548.9,16.1,49,98,1328.7,25458.7,14876.5,42312,74,5,0,222,24.90,2760
136.1,110.0,8.82,10.4,10.9,432.2,542.2,15.3,49,98,1328.7,25459.4,14885.5,42992,74,5,0,222,24.91,2760
138.1,110.5,8.76,10.4,12.3,429.1,539.6,15.5,49,98,1328.7,25460.1,14876.1,43671,74,5,0,222,25.06,2760
140.1,110.5,8.53,9.9,10.4,418.2,528.7,15.2,49,98,1328.8,25460.7,14877.9,44248,74,5,0,222,25.15,2752
142.1,109.8,8.63,9.8,10.3,422.9,532.7,15.4,49,98,1328.8,25461.3,14870.1,44959,74,5,0,222,24.98,2760
144.2,110.5,8.59,9.9,10.9,420.7,531.2,15.7,49,98,1328.8,25462.0,14872.9,45639,74,5,0,222,24.99,2752
146.2,110.5,8.48,9.9,10.9,415.7,526.2,15.0,49,98,1328.8,25462.6,14882.2,46392,75,5,0,222,25.08,2760
148.2,110.0,8.53,9.9,11.3,418.1,528.1,15.0,49,98,1328.9,25463.4,14880.4,47052,75,5,0,222,25.18,2760
150.3,110.4,8.3,9.4,10.3,406.9,517.3,15.1,49,98,1328.9,25464.0,14886.3,47815,75,5,0,222,25.07,2760
152.3,110.5,8.32,9.4,11.4,407.7,518.2,15.0,49,98,1328.9,25464.6,14875.7,48430,75,5,0,222,25.03,2752
154.3,110.1,8.39,9.9,11.8,411.1,521.2,15.3,49,98,1328.9,25465.2,14873.4,49154,75,5,0,222,25.14,2760
156.3,110.6,8.25,9.9,10.4,404.2,514.8,14.9,49,98,1328.9,25465.7,14877.1,49812,75,4,0,222,25.19,2760
158.4,110.4,8.16,9.4,10.4,399.7,510.1,15.1,49,98,1328.9,25466.3,14853.6,50486,75,4,0,222,25.25,2752
160.4,110.4,8.19,9.4,9.9,401.2,511.6,14.6,49,98,1329.0,25466.9,14847.1,51225,75,5,0,222,25.15,2752
162.4,109.9,8.11,9.9,10.8,397.5,507.4,15.0,49,98,1329.0,25467.5,14838.7,51809,75,4,0,222,25.17,2760
164.4,109.9,8.08,9.4,12.8,395.9,505.8,15.0,49,98,1329.0,25467.9,14847.4,52504,75,5,0,222,25.10,2760
166.5,110.9,8.08,9.4,11.8,396.1,507.0,14.4,49,98,1329.0,25468.0,14858.3,53316,75,5,0,222,25.14,2752
168.5,110.0,8.12,9.4,11.8,398.1,508.1,14.7,49,98,1329.0,25468.3,14848.2,54067,75,5,0,222,25.11,2752
170.5,110.4,8.05,9.4,9.9,394.4,504.8,14.1,49,98,1329.0,25468.5,14859.2,54781,75,4,0,222,25.17,2760
172.6,110.6,7.91,9.4,10.9,387.7,498.3,14.5,49,98,1329.0,25468.8,14854.5,55575,75,5,0,222,25.26,2752
174.6,110.4,7.84,8.9,9.9,384.2,494.6,14.5,49,98,1329.0,25469.0,14870.4,56334,75,5,0,222,24.97,2752
176.6,110.5,7.98,9.4,11.3,390.9,501.4,14.5,49,98,1329.0,25469.3,14860.1,57030,75,4,0,222,25.08,2760
178.6,109.7,7.95,9.4,11.4,389.7,499.4,14.3,49,98,1329.0,25469.5,14857.1,57884,75,5,0,222,25.00,2760
180.7,110.6,7.88,8.9,9.9,386.2,496.8,14.0,49,98,1329.0,25469.9,14862.3,58622,75,5,0,222,25.14,2752
182.7,110.8,7.81,9.4,10.8,382.9,493.7,14.5,49,98,1329.1,25470.1,14854.5,59451,75,5,0,222,25.20,2760
184.7,109.5,7.75,9.4,12.8,379.9,489.4,14.6,49,98,1329.1,25470.4,14863.4,60232,75,5,0,222,25.17,2760
186.7,110.2,7.44,8.4,9.4,364.7,474.9,15.6,49,98,1329.1,25470.6,14873.8,60992,75,5,0,222,25.27,2752
188.8,110.5,7.46,8.9,9.9,365.7,476.2,13.7,49,98,1329.1,25470.8,14861.9,61813,75,5,0,222,25.25,2745
190.8,110.7,7.66,8.4,10.8,375.1,485.8,14.3,49,98,1329.1,25471.0,14858.8,62741,76,5,0,222,25.20,2752
192.8,110.6,7.61,8.9,10.4,372.7,483.3,14.2,49,98,1329.1,25471.3,14846.7,63613,76,5,0,222,25.18,2752
194.9,110.4,7.38,8.4,8.9,361.7,472.1,13.5,49,98,1329.2,25471.5,14855.7,64461,76,4,0,222,25.21,2752
196.9,110.4,7.46,8.9,10.8,365.5,475.9,14.0,49,98,1329.2,25471.6,14878.6,65249,76,5,0,222,25.28,2752
198.9,110.0,7.36,8.4,9.4,360.7,470.7,13.5,49,98,1329.2,25471.9,14862.8,66026,76,5,0,222,25.40,2760
200.9,110.4,7.52,8.9,9.4,368.7,479.1,13.7,49,98,1329.2,25472.0,14870.7,66864,76,4,0,222,25.26,2760
203.0,111.0,7.7,8.9,10.4,377.2,488.2,14.2,49,98,1329.2,25472.2,14852.5,67737,76,5,0,222,25.24,2752
205.0,110.1,7.28,8.4,10.9,356.7,466.8,13.3,49,98,1329.2,25472.5,14864.0,68685,76,5,0,222,25.19,2760
207.0,110.5,7.22,8.4,10.4,353.7,464.2,13.9,49,98,1329.2,25472.6,14860.3,69511,76,4,0,222,25.21,2752
209.0,110.5,7.17,8.9,9.4,351.2,461.7,13.7,49,98,1329.3,25472.8,14844.9,70424,76,5,0,222,25.08,2752
211.1,110.5,7.25,8.4,8.9,355.2,465.7,13.3,49,98,1329.3,25473.0,14848.1,71292,76,5,0,222,25.21,2760
213.1,110.4,7.14,8.4,9.9,349.7,460.1,13.7,49,98,1329.3,25473.1,14846.1,72191,76,5,0,222,25.06,2752
215.1,110.5,7.09,8.4,8.9,347.2,457.7,13.0,49,98,1329.3,25473.2,14859.5,73051,76,5,0,222,25.02,2760
217.2,110.6,7.0,7.9,9.9,343.2,453.8,12.9,49,98,1329.3,25473.4,14866.6,73949,76,5,0,222,25.08,2752
219.2,110.7,7.04,8.9,11.4,345.2,455.9,13.4,49,98,1329.3,25473.6,14850.8,74840,76,5,0,222,25.16,2752
221.2,109.9,6.98,8.4,9.9,342.2,452.1,13.1,49,98,1329.4,25473.7,14867.5,75723,76,5,0,222,24.99,2752
223.2,110.5,7.02,8.4,10.4,344.2,454.7,13.4,49,98,1329.4,25473.9,14852.3,76658,76,5,0,222,24.92,2752
225.3,110.3,6.99,7.9,8.9,342.7,453.0,12.8,49,98,1329.4,25474.1,14862.8,77502,76,5,0,222,25.08,2752
227.3,109.8,6.82,8.4,9.4,334.2,444.0,13.2,49,98,1329.4,25474.3,14843.5,78423,76,5,0,222,24.92,2752
229.3,110.5,6.62,7.9,8.9,324.2,434.7,12.3,49,98,1329.4,25474.4,14854.3,79421,76,5,0,222,24.83,2760
231.4,110.3,6.78,7.9,9.4,332.2,442.5,13.1,49,98,1329.5,25474.6,14858.5,80347,76,5,0,222,25.02,2752
233.4,110.5,6.52,7.9,8.4,319.7,430.2,12.8,49,98,1329.5,25474.7,14860.3,81339,76,5,0,222,25.03,2760
235.4,110.4,6.71,7.9,10.8,328.6,439.0,12.6,49,98,1329.5,25475.0,14867.6,82317,76,4,0,222,25.05,2760
237.4,110.4,6.58,7.9,8.9,322.2,432.6,12.4,49,98,1329.5,25475.1,14857.6,83270,76,5,0,222,25.05,2752
239.5,110.4,6.75,8.4,8.4,323.8,434.2,13.0,48,98,1330.6,24971.8,15143.5,84181,76,5,0,222,25.05,2760
241.5,109.9,6.54,7.9,8.4,313.8,423.7,12.6,48,98,1330.7,24972.0,15148.1,85231,76,5,0,222,25.23,2752
243.5,110.5,6.69,7.9,8.4,321.3,431.8,12.6,48,98,1330.7,24972.2,15133.8,86192,76,5,0,222,25.16,2760
245.5,110.4,6.63,7.4,8.9,318.3,428.7,12.2,48,98,1330.8,24972.5,15142.0,87114,76,5,0,222,25.22,2760
247.6,110.0,6.64,8.4,9.9,318.8,428.8,12.4,48,98,1330.8,24972.6,15137.7,88145,76,5,0,222,25.16,2752
249.6,110.6,7.05,8.4,23.7,338.6,449.2,12.8,48,98,1332.0,25097.3,15146.8,89210,76,5,0,222,25.20,2760
251.6,110.1,6.81,7.9,11.4,319.9,430.0,13.0,47,98,1332.1,24469.9,15414.6,90031,76,5,0,222,25.18,2752
253.7,110.5,6.43,7.4,8.4,302.4,412.9,12.6,47,98,1332.2,24470.2,15381.8,91104,76,5,0,222,25.28,2752
255.7,110.0,6.64,7.9,8.9,311.9,421.9,12.1,47,98,1332.2,24470.4,15391.3,92142,76,5,0,222,25.26,2760
257.7,110.0,6.44,7.9,8.4,302.9,412.9,14.9,47,98,1332.2,24470.7,15362.6,93203,76,4,0,222,25.12,2752
259.7,110.6,6.63,7.4,9.4,311.4,422.0,12.3,47,98,1332.3,24471.0,15373.1,94269,76,5,0,222,25.22,2760
261.8,110.0,6.71,7.4,21.2,315.2,425.2,12.4,47,98,1333.4,24487.3,15372.5,95337,76,5,0,222,25.12,2752
263.8,110.6,6.54,7.9,9.4,301.0,411.6,12.1,46,98,1334.6,23972.5,15654.1,96438,76,5,0,222,25.16,2760
265.8,110.1,6.69,7.9,8.4,301.1,411.2,12.2,45,98,1334.8,23467.2,15948.9,97523,76,5,0,222,25.17,2752
267.8,110.5,6.52,7.4,7.9,293.6,404.1,11.7,45,98,1334.8,23467.5,15965.8,98473,76,5,0,222,25.43,2760
269.9,110.3,6.47,7.4,8.4,284.7,395.0,12.2,44,98,1336.1,22964.8,16256.1,99568,76,5,0,222,25.32,2752
271.9,110.2,6.47,7.4,8.4,278.3,388.5,11.9,43,98,1337.5,22469.8,16535.7,100516,76,5,0,222,25.29,2752
273.9,110.6,6.66,7.4,8.4,286.3,396.9,11.5,43,98,1338.5,22472.3,16520.9,101562,76,5,0,222,25.21,2752
275.9,110.2,6.74,7.9,8.4,282.9,393.1,12.0,42,98,1338.9,21968.4,16824.4,102428,76,5,0,222,25.32,2760
278.0,110.1,6.69,7.9,9.9,280.9,391.0,11.2,42,98,1338.9,21968.7,16817.0,103265,76,5,0,222,25.26,2752
280.0,110.1,6.78,7.9,12.4,271.1,381.2,12.7,40,98,1342.9,20966.2,17387.1,104359,76,5,0,222,25.18,2760
282.0,110.2,7.17,8.4,9.4,279.7,389.9,11.8,39,98,1343.0,20461.2,17681.0,105303,76,5,0,222,25.22,2752
284.0,110.2,7.42,8.9,8.9,281.8,392.0,12.2,38,98,1344.4,19958.5,17951.4,106264,76,5,0,222,25.21,2752
286.0,110.3,7.27,8.4,9.9,276.3,386.6,11.0,38,98,1344.5,19958.9,17958.3,107098,76,5,0,222,25.17,2752
288.1,109.8,7.35,8.9,9.4,271.9,381.7,12.4,37,98,1345.9,19457.9,18225.0,108029,76,4,0,222,25.13,2752
290.1,110.2,7.94,9.9,11.9,286.0,396.2,12.0,36,98,1348.7,18961.2,18516.7,108962,76,5,0,222,25.11,2752
292.1,109.3,7.62,8.9,9.9,266.6,375.9,11.2,35,98,1348.9,18456.2,18806.1,109812,76,5,0,222,25.16,2752
294.1,109.7,7.67,8.9,10.4,268.6,378.3,10.8,35,98,1349.0,18456.6,18796.1,110620,76,5,0,222,25.13,2760
296.2,109.7,7.67,8.9,10.9,268.6,378.3,11.2,35,98,1349.0,18456.9,18797.0,111509,77,5,0,222,25.18,2752
298.2,109.8,7.53,8.9,9.9,263.6,373.4,11.0,35,98,1349.1,18457.3,18782.3,112395,77,5,0,222,25.22,2752
300.2,109.4,7.45,8.9,9.4,253.2,362.6,11.0,34,98,1350.6,17954.9,19073.1,113261,77,5,0,222,25.09,2760
302.2,108.9,8.14,8.4,28.7,268.6,377.5,11.6,33,98,1353.6,16952.6,19633.1,113989,77,4,0,222,25.09,2752
304.2,109.4,7.71,9.4,10.9,239.0,348.4,11.0,31,98,1355.1,16450.0,19946.7,115031,77,5,0,222,25.25,2745
306.3,109.5,8.1,9.9,10.4,243.1,352.6,10.9,30,98,1356.8,15947.1,20233.5,116049,77,5,0,222,25.12,2760
308.3,109.0,8.23,9.9,9.9,238.7,347.7,11.0,29,98,1358.4,15444.6,20503.5,116865,77,4,0,222,25.26,2752
310.3,109.5,7.7,9.4,10.9,223.2,332.7,9.7,29,98,1358.6,15445.0,20494.7,117969,77,5,0,222,25.14,2760
312.3,109.1,8.01,9.9,10.9,224.3,333.4,10.5,28,98,1360.3,14944.5,20755.8,118625,77,5,0,222,25.24,2760
314.3,109.0,7.98,9.9,11.4,223.3,332.3,9.7,28,98,1360.5,14945.0,20764.8,119076,77,5,0,222,25.30,2760
316.4,109.1,8.24,9.9,10.9,222.4,331.5,10.2,27,98,1362.2,14443.6,21056.5,119569,77,5,0,222,25.22,2752
318.4,108.5,9.12,10.4,28.7,227.9,336.4,11.4,25,98,1367.1,12946.9,21816.8,120140,77,5,0,222,24.88,2767
320.4,108.2,9.05,10.9,19.8,217.2,325.4,9.3,24,98,1368.9,12963.9,21910.4,120571,77,5,0,222,25.23,2760
322.4,109.1,9.12,11.9,12.4,209.8,318.9,9.6,23,98,1369.2,12447.9,22179.7,121027,77,6,0,222,25.37,2767
324.4,108.7,8.86,10.9,12.4,177.1,285.8,10.0,20,98,1375.9,10945.7,23032.5,121579,77,6,0,222,25.34,2775
326.4,107.3,9.79,12.4,14.4,176.3,283.6,9.3,18,98,1377.7,9944.1,23608.8,121840,79,6,0,222,25.46,2775
328.4,107.4,9.89,12.9,14.4,148.3,255.7,9.5,15,98,1383.0,8444.1,24449.9,122130,79,7,0,222,25.31,2775
330.5,104.8,9.38,12.4,12.4,131.3,236.1,7.6,14,98,1384.9,7941.4,24705.9,122355,79,6,0,222,25.36,2775
332.5,103.9,9.83,11.9,11.9,127.8,231.7,7.7,13,98,1386.6,7438.7,24967.6,122557,79,7,0,222,25.26,2782
334.5,101.4,10.83,16.9,18.4,129.9,231.3,7.5,12,98,1388.5,6935.9,25265.3,122736,79,7,0,222,25.15,2782
336.5,101.4,11.08,12.9,20.9,132.9,234.3,6.8,12,98,1392.2,6955.2,25274.7,122916,79,7,0,222,25.20,2782
338.5,98.5,9.74,12.9,12.9,97.4,195.9,6.4,10,98,1392.3,5932.0,25827.6,123059,79,7,0,222,25.06,2782
340.5,98.5,9.8,12.9,12.9,98.0,196.5,5.8,10,98,1392.4,5932.3,25837.7,123189,79,7,0,222,25.05,2782
342.5,98.0,11.04,23.9,23.9,110.4,208.4,6.5,10,98,1394.2,5948.3,25818.6,123316,79,7,0,222,25.06,2782
344.5,96.5,9.58,13.4,13.4,86.2,182.7,5.6,9,98,1394.3,5429.8,26116.8,123441,79,7,0,222,24.88,2782
346.5,95.6,9.29,12.4,12.4,74.3,169.9,5.6,8,98,1396.2,4930.1,26413.6,123548,80,6,0,222,24.66,2782
348.5,94.5,9.53,14.4,14.4,76.2,170.7,5.3,8,98,1396.3,4930.3,26407.1,123645,80,7,0,222,24.53,2782
350.6,94.1,10.64,19.9,19.9,85.1,179.2,5.2,8,98,1398.5,4934.0,26407.0,123755,80,7,0,222,24.57,2782
352.6,91.6,9.65,14.9,14.9,57.9,149.5,5.3,6,98,1400.6,3934.8,26987.2,123871,80,7,0,222,24.18,2782
354.6,90.7,10.3,14.9,14.9,61.8,152.5,4.4,6,98,1400.7,3934.9,26989.4,123960,80,7,0,222,24.20,2782
356.6,91.2,9.4,13.9,13.9,56.4,147.6,4.5,6,98,1400.7,3935.0,26987.3,124047,80,7,0,222,24.18,2782
358.6,90.7,8.98,14.4,14.4,44.9,135.6,5.0,5,98,1402.7,3433.8,27251.6,124141,80,7,0,222,24.26,2782
360.6,88.2,9.38,13.9,13.9,46.9,135.1,5.9,5,98,1402.8,3433.9,27235.1,124224,80,7,0,222,24.17,2790
362.6,88.7,9.18,14.4,14.4,45.9,134.6,4.3,5,98,1402.9,3434.1,27211.7,124291,81,7,0,222,24.11,2782
364.6,90.7,9.7,14.0,14.0,48.5,139.2,4.0,5,98,1402.9,3434.2,27225.9,124377,81,7,0,222,24.05,2782
366.6,90.2,9.4,13.5,13.5,47.0,137.2,4.5,5,98,1402.9,3434.3,27247.5,124463,81,7,0,222,24.27,2782
368.6,87.7,9.2,12.5,12.5,46.0,133.7,3.9,5,98,1402.9,3434.4,27246.4,124520,82,7,0,222,23.93,2790
370.6,88.2,9.2,14.5,14.5,46.0,134.2,4.0,5,98,1402.9,3434.5,27244.7,124589,82,7,0,222,23.94,2790
372.6,88.2,9.0,12.0,12.0,45.0,133.2,4.1,5,98,1402.9,3434.6,27247.7,124663,82,7,0,222,23.98,2790
374.6,87.2,8.25,12.0,12.0,33.0,120.2,4.2,4,98,1405.2,2931.8,27540.1,124742,82,6,0,222,24.10,2782
376.6,85.2,7.88,11.0,11.0,31.5,116.7,3.5,4,98,1405.3,2932.0,27542.7,124805,83,6,0,222,23.83,2790
378.7,85.7,9.88,14.5,14.5,39.5,125.2,4.0,4,98,1405.4,2932.2,27527.0,124870,83,6,0,222,23.87,2782
380.7,84.7,8.5,14.0,14.0,25.5,110.2,4.0,3,98,1407.8,2429.7,27812.9,124941,84,6,0,222,23.93,2775
382.7,77.8,9.63,18.9,18.9,28.9,106.7,3.7,3,98,1407.9,2429.9,27802.0,124997,84,6,0,222,23.08,2752
384.7,77.3,9.13,17.4,17.4,27.4,104.7,3.4,3,98,1407.9,2430.0,27809.1,125061,84,6,0,222,23.03,2752
386.7,77.3,9.47,17.9,17.9,28.4,105.7,3.1,3,98,1407.9,2430.1,27815.8,125123,84,6,0,222,23.16,2752
388.7,77.3,9.47,17.9,17.9,28.4,105.7,3.2,3,98,1407.9,2430.2,27813.8,125190,84,6,0,222,23.23,2752
390.7,77.3,9.63,17.9,17.9,28.9,106.2,3.4,3,98,1407.9,2430.3,27819.0,125245,84,6,0,222,23.24,2752
392.7,76.8,9.63,17.9,17.9,28.9,105.7,3.3,3,98,1407.9,2430.4,27795.2,125306,84,6,0,222,23.15,2752
394.7,77.8,9.63,18.4,18.4,28.9,106.7,3.1,3,98,1407.9,2430.5,27801.3,125363,84,6,0,222,23.20,2752
396.7,77.3,9.63,18.4,18.4,28.9,106.2,3.2,3,98,1407.9,2430.5,27809.2,125430,84,6,0,222,23.17,2752
398.7,77.3,9.63,17.9,17.9,28.9,106.2,3.1,3,98,1407.9,2430.6,27808.3,125487,84,6,0,222,23.27,2752
400.7,77.3,8.97,16.9,16.9,26.9,104.2,3.3,3,98,1407.9,2430.7,27799.3,125533,84,6,0,222,23.23,2752
