t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
57.1,110.0,9.85,12.3,12.8,482.7,592.7,16.8,49,98,1326.7,25459.2,14895.0,26635,66,4,0,242,24.38,2730
59.1,110.0,10.01,11.8,14.8,490.7,600.7,17.4,49,98,1326.8,25461.1,14911.9,28172,66,4,0,242,24.17,2737
61.1,109.8,10.01,12.3,14.8,490.4,600.2,17.0,49,98,1327.0,25462.0,14921.4,29884,66,4,0,242,24.37,2730
63.2,109.9,10.02,11.8,13.3,491.0,600.9,17.0,49,98,1327.0,25464.4,14921.6,31459,66,4,0,242,24.18,2722
65.2,109.4,10.16,11.3,14.8,497.8,607.2,17.8,49,98,1327.2,25465.5,14925.0,32715,66,4,0,242,24.30,2730
67.2,110.1,10.34,12.3,13.8,506.8,616.9,17.4,49,98,1327.2,25468.1,14925.9,34360,67,4,0,242,24.05,2730
69.3,109.5,9.96,11.3,12.8,487.8,597.3,17.5,49,98,1327.3,25469.7,14918.0,35748,67,4,0,242,24.30,2722
71.3,110.5,10.15,11.8,12.8,497.4,607.9,17.1,49,98,1327.4,25471.1,14922.1,37199,67,4,0,242,24.40,2722
73.3,110.2,9.92,11.3,12.8,486.1,596.3,17.2,49,98,1327.5,25473.1,14900.7,39011,67,4,0,242,24.24,2737
75.3,109.5,9.7,11.3,13.3,475.4,584.9,17.5,49,98,1327.5,25473.8,14906.2,40595,67,4,0,242,24.12,2722
77.4,110.3,10.26,11.8,13.3,502.5,612.8,17.3,49,98,1327.6,25475.5,14911.9,42042,68,4,0,242,24.24,2730
79.4,109.3,9.65,11.8,12.8,473.0,582.3,16.6,49,98,1327.6,25476.1,14892.7,43559,68,4,0,242,24.09,2730
81.4,109.9,9.58,11.3,11.8,469.3,579.2,16.7,49,98,1327.7,25477.6,14902.3,45386,68,3,0,242,24.11,2722
83.5,110.0,10.18,11.8,12.8,498.9,608.9,17.5,49,98,1327.8,25479.0,14885.8,46886,68,4,0,242,24.14,2722
85.5,109.8,9.99,11.8,14.8,489.7,599.5,17.2,49,98,1327.9,25480.2,14895.9,48287,69,4,0,242,24.42,2730
87.5,109.8,9.81,11.8,13.8,480.9,590.7,17.0,49,98,1327.9,25481.5,14900.9,49563,69,4,0,242,24.42,2722
89.6,109.8,9.7,11.3,12.3,475.2,585.0,16.9,49,98,1328.0,25482.2,14906.0,51214,69,4,0,242,24.40,2722
91.6,110.3,9.85,11.3,12.3,482.8,593.1,16.8,49,98,1328.0,25483.5,14908.6,52793,69,4,0,242,24.22,2737
93.6,109.3,9.77,11.4,12.4,478.7,588.0,17.4,49,98,1328.1,25484.0,14884.0,54425,69,4,0,242,24.21,2722
95.6,110.4,10.11,11.8,12.8,495.2,605.6,19.2,49,98,1328.1,25485.5,14897.5,55450,69,4,0,242,24.29,2730
97.7,109.8,9.5,11.3,12.3,465.4,575.2,16.7,49,98,1328.1,25486.3,14891.0,57208,69,4,0,242,24.45,2730
99.7,109.3,9.53,11.3,13.3,467.1,576.4,16.4,49,98,1328.2,25487.3,14884.9,58624,69,3,0,242,24.26,2722
101.7,110.4,9.92,11.8,11.8,486.2,596.6,17.0,49,98,1328.2,25488.4,14884.9,60316,69,4,0,242,24.23,2730
103.8,109.9,9.88,11.8,13.8,483.9,593.8,17.2,49,98,1328.3,25489.3,14865.6,61565,69,4,0,242,24.38,2722
105.8,110.3,9.71,11.3,12.3,475.9,586.2,17.1,49,98,1328.3,25490.6,14874.0,63242,69,4,0,242,24.36,2722
107.8,109.4,9.96,11.8,12.8,488.0,597.4,16.9,49,98,1328.4,25491.1,14886.0,64851,69,4,0,242,24.18,2730
109.8,109.8,9.87,11.8,12.8,483.8,593.6,17.2,49,98,1328.4,25492.6,14888.7,66519,70,4,0,242,24.39,2715
111.9,110.0,9.78,11.8,12.3,479.3,589.3,17.0,49,98,1328.4,25493.2,14886.4,68161,70,4,0,242,24.32,2722
113.9,109.9,9.69,11.8,12.8,474.6,584.5,16.8,49,98,1328.5,25494.1,14876.7,69286,70,4,0,242,24.20,2730
115.9,109.8,9.95,11.3,13.3,487.6,597.4,17.3,49,98,1328.5,25495.0,14884.9,70585,70,3,0,242,24.53,2737
118.0,110.0,9.54,10.9,11.8,467.5,577.5,19.1,49,98,1328.5,25495.7,14893.9,72090,70,3,0,242,24.28,2730
120.0,109.5,9.99,11.8,12.3,489.4,598.9,17.7,49,98,1328.6,25496.9,14878.9,73531,70,5,0,242,24.33,2730
122.0,110.3,9.82,11.8,12.3,481.4,591.7,16.9,49,98,1328.6,25497.4,14879.5,74990,70,4,0,242,24.23,2722
124.0,110.0,9.54,11.3,11.8,467.7,577.7,16.7,49,98,1328.6,25498.4,14850.5,76765,70,4,0,242,24.38,2722
126.1,109.4,9.34,11.3,13.3,457.8,567.2,16.4,49,98,1328.6,25499.0,14867.4,78148,70,4,0,242,24.18,2730
128.1,109.8,9.04,10.8,11.8,442.9,552.7,15.8,49,98,1328.7,25499.8,14854.8,79922,70,3,0,242,24.04,2730
130.1,109.9,9.11,10.4,12.8,446.4,556.3,15.7,49,98,1328.7,25500.5,14867.3,81674,71,4,0,242,24.15,2722
132.2,109.5,9.04,10.4,11.8,443.0,552.5,16.0,49,98,1328.7,25501.1,14869.9,83210,71,4,0,242,24.24,2715
134.2,110.5,9.38,10.9,11.8,459.8,570.3,16.6,49,98,1328.8,25502.0,14871.8,84773,71,4,0,242,24.48,2722
136.2,110.0,9.21,10.9,14.3,451.3,561.3,16.1,49,98,1328.8,25502.5,14876.1,86544,71,4,0,242,24.44,2730
138.2,109.9,9.34,10.9,12.8,457.7,567.6,16.2,49,98,1328.8,25503.5,14849.2,88233,71,4,0,242,24.19,2730
140.3,109.8,8.72,10.3,11.8,427.3,537.1,15.4,49,98,1328.8,25503.9,14863.2,89895,71,4,0,242,24.31,2730
142.3,109.4,9.13,10.9,12.3,447.3,556.7,15.9,49,98,1328.9,25504.7,14871.9,91655,71,3,0,242,24.14,2722
144.3,110.0,9.07,11.3,12.3,444.6,554.6,16.7,49,98,1328.9,25505.4,14854.0,92969,71,4,0,242,24.45,2722
146.4,109.7,8.77,10.3,11.8,429.8,539.5,15.1,49,98,1328.9,25506.1,14860.7,94742,71,4,0,242,24.32,2722
148.4,109.9,8.97,10.8,12.3,439.7,549.6,15.5,49,98,1328.9,25506.8,14849.3,96184,71,4,0,242,24.28,2730
150.4,109.4,8.61,10.3,11.3,421.8,531.2,15.5,49,98,1328.9,25507.2,14858.3,97845,71,4,0,242,24.37,2722
152.5,109.8,8.89,11.3,14.3,435.4,545.2,15.4,49,98,1328.9,25507.7,14868.0,99452,71,4,0,242,24.29,2730
154.5,110.0,8.53,10.4,13.8,417.9,527.9,15.2,49,98,1328.9,25507.8,14856.7,101159,71,4,0,242,24.50,2730
156.5,109.7,8.73,10.4,11.4,427.7,537.4,15.4,49,98,1328.9,25508.1,14860.5,102832,71,4,0,242,24.42,2722
158.5,109.4,8.57,9.9,12.3,419.9,529.3,15.2,49,98,1329.0,25508.4,14844.9,104527,71,4,0,242,24.25,2722
160.6,109.4,8.5,10.3,10.8,416.6,526.0,14.7,49,98,1329.0,25508.6,14855.4,106457,71,4,0,242,24.33,2722
162.6,109.9,8.53,9.9,11.8,417.8,527.7,15.2,49,98,1329.0,25509.0,14866.7,107979,71,3,0,242,24.42,2730
164.6,109.5,9.01,11.3,12.8,441.3,550.8,16.0,49,98,1329.0,25509.2,14857.2,109435,71,4,0,242,24.56,2722
166.7,109.9,8.68,10.3,12.3,425.5,535.4,15.7,49,98,1329.0,25509.6,14857.7,110676,71,4,0,242,24.38,2730
168.7,109.9,8.36,10.4,12.8,409.4,519.3,15.0,49,98,1329.0,25509.7,14866.6,112048,71,3,0,242,24.31,2730
170.7,109.5,8.12,9.9,11.3,398.1,507.6,14.8,49,98,1329.0,25510.0,14877.2,113762,71,4,0,242,24.40,2730
172.7,109.8,8.42,10.3,11.3,412.7,522.5,15.3,49,98,1329.0,25510.3,14884.0,115231,71,4,0,242,24.39,2730
174.8,109.9,8.27,9.9,12.3,405.0,514.9,15.0,49,98,1329.0,25510.5,14861.3,116874,71,3,0,242,24.36,2737
176.8,109.8,8.39,10.3,11.3,411.0,520.8,14.9,49,98,1329.0,25510.8,14850.7,117803,71,4,0,242,24.29,2722
178.8,111.4,8.2,9.9,10.4,401.7,513.1,19.6,49,98,1329.0,25510.9,14559.7,119356,71,4,0,242,24.12,2722
180.9,110.9,8.7,10.3,12.8,426.5,537.4,20.1,49,98,1329.1,25511.3,14594.4,120128,71,4,0,242,24.49,2722
182.9,109.8,8.08,9.4,12.3,395.8,505.6,14.8,49,98,1329.1,25511.5,14536.0,121370,71,4,0,242,24.42,2730
184.9,110.0,8.14,9.9,12.3,399.0,509.0,14.8,49,98,1329.1,25511.7,14555.1,122739,71,4,0,242,24.40,2730
186.9,109.3,8.13,9.9,10.8,398.4,507.7,14.4,49,98,1329.1,25512.0,14574.5,124127,71,4,0,242,24.35,2730
189.0,110.0,7.84,9.4,12.3,384.1,494.1,14.4,49,98,1329.2,25512.2,14567.7,125531,71,4,0,242,24.22,2730
191.0,109.6,8.02,10.4,11.8,392.9,502.5,14.3,49,98,1329.2,25512.4,14589.8,127025,71,4,0,242,24.22,2722
193.0,110.0,7.6,8.4,10.4,372.2,482.2,13.9,49,98,1329.2,25512.5,14589.7,128689,71,4,0,242,24.11,2722
195.1,109.9,8.12,9.9,11.3,398.0,507.9,15.2,49,98,1329.2,25512.7,14614.2,129641,72,4,0,242,24.41,2722
197.1,109.5,7.74,9.4,9.9,379.2,488.7,13.8,49,98,1329.2,25512.9,14636.3,130902,72,4,0,242,24.32,2722
199.1,109.9,7.52,8.9,10.8,368.5,478.4,13.7,49,98,1329.2,25513.0,14638.6,132372,72,4,0,242,24.18,2722
201.1,109.7,7.58,9.8,12.3,371.2,480.9,14.3,49,98,1329.3,25513.2,14638.9,133951,73,4,0,242,24.27,2722
203.2,109.7,7.52,9.4,10.4,368.7,478.4,14.0,49,98,1329.3,25513.4,14625.8,135188,73,5,0,242,24.39,2722
205.2,110.1,7.73,9.4,10.4,378.7,488.8,14.0,49,98,1329.3,25513.7,14640.5,136519,73,4,0,242,24.33,2730
207.2,109.7,7.4,8.9,10.3,362.6,472.3,13.7,49,98,1329.4,25513.8,14648.1,137705,73,4,0,242,24.22,2730
209.3,109.9,7.49,8.9,10.8,367.0,476.9,13.5,49,98,1329.4,25514.0,14644.3,139196,73,4,0,242,24.38,2730
211.3,109.4,7.24,8.4,10.3,354.6,464.0,13.3,49,98,1329.4,25514.2,14654.2,140560,73,3,0,242,24.45,2722
213.3,110.4,7.1,8.9,9.9,347.7,458.1,13.8,49,98,1329.4,25514.3,14641.7,141576,73,4,0,242,24.47,2715
215.3,109.5,7.06,8.4,10.4,345.7,455.2,13.2,49,98,1329.5,25514.6,14653.6,142894,73,4,0,242,24.56,2730
217.4,109.8,7.42,9.9,10.4,363.6,473.4,13.4,49,98,1329.5,25514.8,14662.2,144383,73,4,0,242,24.36,2722
219.4,109.9,7.34,9.4,9.9,352.1,462.0,14.2,48,98,1330.6,25011.3,14939.9,145318,73,4,0,242,24.57,2730
221.4,110.0,6.99,8.4,8.9,335.3,445.3,12.8,48,98,1330.6,25011.5,14949.0,146722,73,4,0,242,24.57,2737
223.5,109.5,7.15,8.9,9.9,343.3,452.8,13.6,48,98,1330.6,25011.6,14928.4,147846,74,4,0,242,24.52,2730
225.5,109.9,7.06,7.9,9.9,338.8,448.7,13.0,48,98,1330.7,25011.9,14935.1,149144,74,4,0,242,24.62,2722
227.5,109.5,6.98,8.9,10.4,334.8,444.3,12.7,48,98,1330.7,25012.1,14947.1,150036,74,4,0,242,24.42,2722
229.5,109.4,7.09,8.9,10.4,340.3,449.7,12.8,48,98,1330.8,25012.3,14932.1,151417,74,4,0,242,24.61,2730
231.6,110.1,7.14,9.4,9.4,342.8,452.9,13.5,48,98,1330.9,25012.6,14930.6,152246,74,4,0,242,24.63,2730
233.6,109.9,7.07,8.9,11.3,339.5,449.4,13.1,48,98,1330.9,25012.7,14920.2,153532,74,4,0,242,24.56,2730
235.6,109.4,6.98,8.4,10.4,334.8,444.2,12.9,48,98,1330.9,25013.2,14930.9,154661,74,4,0,242,24.58,2722
237.7,110.0,6.9,8.4,9.4,331.3,441.3,12.7,48,98,1331.0,25013.3,14943.4,155426,74,4,0,242,24.49,2730
239.7,109.6,7.05,8.9,10.4,331.4,441.0,13.4,47,98,1332.2,24510.3,15214.1,156288,74,4,0,242,24.43,2730
241.7,110.5,7.58,8.9,25.2,356.1,466.6,13.3,47,98,1334.7,24010.5,15506.3,157034,74,4,0,242,24.57,2737
243.7,109.6,7.12,8.9,10.4,320.6,430.2,13.2,45,98,1334.8,23505.2,15762.7,157568,74,4,0,242,24.37,2737
245.8,109.5,6.99,8.4,8.9,314.6,424.1,12.2,45,98,1334.8,23505.6,15780.5,158289,74,4,0,242,24.58,2737
247.8,110.1,6.89,7.9,9.4,310.1,420.2,12.3,45,98,1334.9,23505.9,15810.6,158880,74,4,0,242,24.46,2730
249.8,109.5,6.6,7.9,8.9,297.1,406.6,11.9,45,98,1334.9,23506.2,15799.1,159388,74,4,0,242,24.38,2722
251.8,109.5,6.7,8.4,8.9,301.6,411.1,11.9,45,98,1335.0,23506.6,15806.2,160036,74,4,0,242,24.52,2730
253.9,109.5,6.97,8.4,9.4,306.7,416.2,12.6,44,98,1337.6,23006.6,16072.8,160641,74,4,0,242,24.46,2730
255.9,110.2,7.09,8.4,10.4,297.9,408.1,13.1,42,98,1339.0,21999.8,16646.0,161411,74,5,0,242,24.67,2730
257.9,109.5,6.78,7.9,10.4,284.9,394.4,11.6,42,98,1339.1,22000.3,16634.2,162174,74,4,0,242,24.58,2730
259.9,109.6,6.89,8.4,15.8,289.3,398.9,11.4,42,98,1340.5,22003.3,16644.5,162861,74,5,0,242,24.80,2737
262.0,109.7,7.56,9.4,11.4,302.4,412.1,13.1,40,98,1342.0,20995.5,17220.6,163786,74,5,0,242,24.77,2737
264.0,109.3,7.39,9.4,10.4,280.8,390.1,12.7,38,98,1344.8,19991.2,17775.9,164658,74,5,0,242,24.76,2737
266.0,109.6,7.4,8.9,10.9,281.3,390.9,11.1,38,98,1345.0,19991.7,17782.5,165490,74,5,0,242,24.83,2745
268.0,108.7,7.39,8.4,16.8,280.7,389.4,13.6,38,98,1346.4,19994.6,17755.6,166188,74,5,0,242,24.96,2737
270.0,109.3,7.69,9.4,9.9,269.1,378.4,13.3,35,98,1349.4,18487.5,18627.5,167243,74,5,0,242,24.98,2745
272.1,109.4,7.52,9.4,10.4,263.1,372.5,10.6,35,98,1349.5,18488.1,18634.8,168066,74,4,0,242,24.77,2745
274.1,108.8,7.39,8.9,10.4,258.6,367.4,10.6,35,98,1349.6,18488.5,18623.6,168822,74,5,0,242,24.91,2745
276.1,109.3,7.17,8.9,9.9,251.1,360.4,10.2,35,98,1349.8,18488.9,18632.2,169692,74,5,0,242,24.93,2737
278.1,108.8,7.52,9.9,10.9,263.1,371.9,11.0,35,98,1351.3,18492.0,18579.1,170518,74,5,0,242,24.97,2745
280.2,108.9,7.65,8.9,10.9,260.2,369.1,11.5,34,98,1351.5,17986.7,18887.3,171339,74,5,0,242,24.64,2745
282.2,108.9,7.69,9.4,9.9,253.8,362.7,11.0,33,98,1353.1,17485.6,19182.0,172206,75,5,0,242,24.84,2745
284.2,109.4,7.76,8.9,14.3,256.2,365.6,10.4,33,98,1354.6,17488.7,19169.0,173131,75,5,0,242,24.94,2737
286.2,108.4,8.02,9.9,11.4,248.5,356.9,11.4,31,98,1357.8,16486.4,19742.3,173985,75,5,0,242,24.75,2745
288.2,109.0,8.42,9.9,10.9,244.2,353.2,11.4,29,98,1359.5,15479.6,20302.4,174948,76,5,0,242,24.76,2745
290.3,108.4,8.09,9.4,10.9,234.7,343.1,9.7,29,98,1359.7,15480.0,20311.2,175574,76,5,0,242,24.94,2745
292.3,109.2,8.08,10.4,10.9,234.4,343.6,10.2,29,98,1359.8,15480.4,20320.2,176263,76,5,0,242,24.82,2745
294.3,108.1,8.35,10.4,10.4,233.8,341.9,11.0,28,98,1361.5,14981.5,20599.2,176903,76,5,0,242,24.90,2745
296.3,108.5,8.09,9.9,10.9,218.4,326.9,10.3,27,98,1364.8,14481.6,20886.9,177885,76,5,0,242,24.82,2745
298.3,107.6,9.19,11.4,11.9,239.0,346.6,10.3,26,98,1365.0,13976.4,21150.0,178344,76,6,0,242,24.91,2745
300.3,105.7,9.8,11.4,11.9,235.2,340.9,11.2,24,98,1368.3,12970.4,21719.8,178737,76,6,0,242,24.81,2752
302.3,104.2,10.18,11.9,13.9,223.9,328.1,10.8,22,98,1371.8,11968.0,22307.1,179072,76,5,0,242,24.75,2752
304.4,101.8,9.77,11.9,12.9,175.8,277.6,11.2,18,98,1378.6,9958.7,23429.0,179460,77,5,0,242,24.56,2752
306.4,100.4,11.1,13.9,14.9,199.8,300.2,8.6,18,98,1382.2,9965.0,23423.3,179766,77,6,0,242,24.67,2745
308.4,98.0,11.09,13.9,15.4,155.2,253.2,9.9,14,98,1385.8,7947.3,24549.1,180032,77,6,0,242,24.41,2745
310.4,97.4,11.48,14.4,14.4,160.7,258.1,7.6,14,98,1386.0,7947.8,24550.2,180274,77,6,0,242,24.48,2745
312.4,94.0,12.37,14.9,14.9,160.8,254.8,7.7,13,98,1387.8,7445.2,24839.3,180449,77,6,0,242,24.33,2745
314.4,94.0,13.03,14.9,16.9,156.4,250.4,8.1,12,98,1389.7,6942.6,25090.2,180684,77,6,0,242,24.15,2745
316.4,95.1,11.71,15.9,15.9,117.1,212.2,7.7,10,98,1393.5,5942.3,25664.3,180884,78,6,0,242,24.24,2752
318.4,91.5,13.46,19.9,19.9,134.6,226.1,6.6,10,98,1393.6,5942.7,25656.7,181028,78,4,0,242,23.41,2722
320.4,88.6,12.41,16.4,16.4,124.1,212.7,6.4,10,98,1393.8,5943.1,25655.5,181154,78,5,0,242,23.32,2722
322.5,88.6,14.21,28.9,28.9,142.1,230.7,6.9,10,98,1395.6,5959.2,25666.6,181335,78,4,0,242,23.29,2722
324.5,87.6,13.52,26.9,26.9,121.7,209.3,6.3,9,98,1397.6,5456.5,25924.1,181456,79,4,0,242,23.31,2730
326.5,84.1,11.79,16.4,16.4,94.3,178.4,5.5,8,98,1397.7,4937.7,26214.8,181544,79,5,0,242,23.43,2730
328.5,83.2,13.16,25.4,25.4,92.1,175.3,5.7,7,98,1402.1,4454.5,26494.7,181653,79,4,0,242,23.08,2730
330.5,80.6,11.58,15.4,15.4,69.5,150.1,4.7,6,98,1402.1,3935.5,26786.6,181725,79,4,0,242,22.86,2737
332.5,81.7,11.03,14.9,14.9,66.2,147.9,4.4,6,98,1402.1,3935.6,26796.3,181810,80,4,0,242,22.97,2737
334.5,80.6,10.72,15.9,15.9,53.6,134.2,4.7,5,98,1404.2,3433.4,27093.7,181907,80,4,0,242,22.82,2730
336.5,78.2,10.58,14.9,14.9,52.9,131.1,3.8,5,98,1404.3,3433.5,27096.1,181977,80,4,0,242,22.81,2737
338.5,78.2,9.88,14.9,14.9,49.4,127.6,4.3,5,98,1404.4,3433.7,27082.6,182041,80,4,0,242,22.93,2737
340.5,78.2,10.16,14.4,14.4,50.8,129.0,3.7,5,98,1404.4,3433.9,27085.9,182124,80,4,0,242,22.84,2737
342.5,77.6,10.22,15.4,15.4,51.1,128.7,3.9,5,98,1404.5,3434.0,27075.5,182205,80,4,0,242,22.93,2737
344.6,78.2,10.08,14.9,14.9,50.4,128.6,4.4,5,98,1404.5,3434.1,27077.1,182279,80,4,0,242,22.70,2737
346.6,78.1,10.24,15.9,15.9,51.2,129.3,4.1,5,98,1404.5,3434.2,27081.0,182332,80,4,0,242,22.80,2730
348.6,77.7,9.38,13.9,13.9,46.9,124.6,3.9,5,98,1404.5,3434.3,27064.7,182396,80,4,0,242,22.83,2737
350.6,77.2,9.2,13.0,13.0,46.0,123.2,3.6,5,98,1404.5,3434.5,27070.7,182455,80,4,0,242,22.85,2730
352.6,74.7,8.5,12.0,12.0,34.0,108.7,4.1,4,98,1406.7,2931.4,27363.4,182533,80,4,0,242,22.70,2745
354.6,74.8,8.5,13.0,13.0,34.0,108.8,3.4,4,98,1406.7,2931.4,27321.4,182603,80,4,0,242,22.57,2737
356.6,73.8,7.17,11.0,11.0,21.5,95.3,3.7,3,98,1409.1,2433.6,27636.4,182667,80,3,0,242,22.57,2737
358.6,72.3,7.33,11.5,11.5,22.0,94.3,3.2,3,98,1409.1,2433.7,27601.1,182727,80,4,0,242,22.60,2737
360.6,72.3,7.0,10.5,10.5,21.0,93.3,3.4,3,98,1409.2,2433.9,27613.8,182793,81,3,0,242,22.52,2737
362.6,73.3,7.67,12.5,12.5,23.0,96.3,3.0,3,98,1409.2,2433.9,27628.3,182857,81,4,0,242,22.46,2737
364.6,72.3,7.0,10.5,10.5,21.0,93.3,3.0,3,98,1409.2,2434.0,27627.9,182920,81,3,0,242,22.53,2745
366.6,72.3,7.17,11.0,11.0,21.5,93.8,3.0,3,98,1409.2,2434.0,27640.4,182978,82,3,0,242,22.52,2737
368.6,72.3,7.17,11.0,11.0,21.5,93.8,3.0,3,98,1409.2,2434.1,27626.8,183039,82,3,0,242,22.37,2745
370.6,71.8,7.0,10.5,10.5,21.0,92.8,3.2,3,98,1409.2,2434.1,27632.3,183094,82,3,0,242,22.49,2745
372.6,72.3,7.0,10.5,10.5,21.0,93.3,3.3,3,98,1409.2,2434.2,27635.0,183157,82,3,0,242,22.55,2745
374.7,71.8,7.33,11.0,11.0,22.0,93.8,3.8,3,98,1409.2,2434.2,27590.2,183214,82,4,0,242,22.59,2745
376.7,72.8,7.0,10.5,10.5,21.0,93.8,3.3,3,98,1409.2,2434.3,27600.8,183265,82,3,0,242,22.47,2745
378.7,72.3,7.0,10.5,10.5,21.0,93.3,2.9,3,98,1409.2,2434.3,27590.0,183332,82,3,0,242,22.55,2737
380.7,72.3,7.33,11.5,11.5,22.0,94.3,2.8,3,98,1409.2,2434.4,27595.0,183392,82,3,0,242,22.67,2737
382.7,72.8,7.67,12.5,12.5,23.0,95.8,3.6,3,98,1409.2,2434.4,27606.2,183451,82,3,0,242,22.67,2737
384.7,71.8,7.0,11.0,11.0,21.0,92.8,2.8,3,98,1409.2,2434.5,27601.9,183502,83,4,0,242,22.67,2737
386.7,72.8,7.17,11.0,11.0,21.5,94.3,2.8,3,98,1409.2,2434.5,27610.0,183556,83,3,0,242,22.52,2745
388.7,71.8,7.0,11.0,11.0,21.0,92.8,2.8,3,98,1409.2,2434.5,27624.4,183624,83,4,0,242,22.54,2737
390.7,72.8,7.33,11.0,11.0,22.0,94.8,3.0,3,98,1409.2,2434.6,27635.1,183685,83,3,0,242,22.51,2737
392.7,72.3,7.0,11.0,11.0,21.0,93.3,3.0,3,98,1409.2,2434.6,27629.9,183749,83,4,0,242,22.51,2745
394.7,73.3,7.17,11.0,11.0,21.5,94.8,3.4,3,98,1409.2,2434.7,27638.6,183812,83,4,0,242,22.50,2745
396.7,73.3,7.0,10.5,10.5,21.0,94.3,2.8,3,98,1409.2,2434.7,27642.1,183869,84,3,0,242,22.46,2745
398.7,72.8,7.17,11.0,11.0,21.5,94.3,2.9,3,98,1409.2,2434.8,27627.6,183926,84,3,0,242,22.40,2745
400.7,72.8,7.17,11.0,11.0,21.5,94.3,2.9,3,98,1409.2,2434.8,27629.0,183993,85,3,0,242,22.48,2737
