t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
406.8,76.8,8.83,13.5,13.5,26.5,103.3,3.8,3,98,1408.2,2429.4,27825.9,126178,75,5,0,222,22.80,2752
408.8,76.8,9.5,15.0,15.0,28.5,105.3,5.3,3,98,1408.2,2429.5,27818.4,126241,75,5,0,222,22.86,2752
410.8,76.3,9.17,14.0,14.0,27.5,103.8,3.2,3,98,1408.2,2429.5,27838.3,126304,75,5,0,222,22.90,2752
412.8,76.8,9.5,15.0,15.0,28.5,105.3,3.2,3,98,1408.2,2429.6,27831.7,126361,75,5,0,222,23.03,2752
414.8,77.3,9.5,15.0,15.0,28.5,105.8,3.2,3,98,1408.2,2429.7,27838.6,126423,75,5,0,222,22.96,2745
416.8,74.3,6.75,13.5,13.5,13.5,87.8,3.5,2,98,1411.4,1930.2,28135.7,126478,75,3,0,222,22.99,2745
418.8,72.3,6.75,13.5,13.5,13.5,85.8,3.0,2,98,1411.4,1930.2,28136.1,126543,76,4,0,222,22.97,2752
420.8,71.8,7.25,14.5,14.5,14.5,86.3,2.6,2,98,1411.4,1930.2,28139.1,126597,76,4,0,222,22.81,2752
422.8,72.3,7.0,14.0,14.0,14.0,86.3,2.6,2,98,1411.4,1930.3,28118.1,126651,76,4,0,222,22.91,2752
424.8,72.3,6.75,13.5,13.5,13.5,85.8,2.5,2,98,1411.4,1930.3,28123.0,126709,76,4,0,222,22.87,2752
426.8,72.8,7.0,14.0,14.0,14.0,86.8,2.5,2,98,1411.4,1930.4,28125.9,126771,76,4,0,222,22.79,2752
428.8,72.3,6.75,13.5,13.5,13.5,85.8,2.8,2,98,1411.4,1930.5,28115.6,126821,76,4,0,222,22.98,2752
430.8,71.8,7.0,14.0,14.0,14.0,85.8,2.6,2,98,1411.4,1930.5,28130.1,126875,76,4,0,222,22.93,2752
432.8,72.3,6.75,13.5,13.5,13.5,85.8,2.8,2,98,1411.4,1930.6,28117.2,126924,76,4,0,222,22.95,2752
434.8,72.3,7.0,14.0,14.0,14.0,86.3,2.8,2,98,1411.4,1930.6,28116.1,126980,77,3,0,222,22.92,2752
436.8,72.3,7.0,14.0,14.0,14.0,86.3,2.5,2,98,1411.5,1930.6,28119.9,127037,77,4,0,222,22.82,2752
438.9,71.8,7.0,14.0,14.0,14.0,85.8,2.6,2,98,1411.5,1930.7,28122.3,127093,77,4,0,222,22.80,2752
440.9,72.3,7.0,14.0,14.0,14.0,86.3,2.8,2,98,1411.5,1930.7,28131.0,127145,77,4,0,222,22.84,2752
442.9,72.3,7.25,14.5,14.5,14.5,86.8,2.6,2,98,1411.5,1930.8,28122.2,127198,77,4,0,222,22.74,2752
444.9,72.8,0.0,0.0,0.0,0.0,72.8,3.1,1,46,1420.1,1433.1,28402.2,127718,83,0,0,222,20.29,2580
446.9,99.8,0.0,0.0,0.0,0.0,99.8,3.1,1,47,1763.4,1776.5,28071.1,127724,87,0,0,222,18.41,2580
448.9,99.3,,,,,99.3,3.3,0,43,1638.6,1638.6,28165.8,127758,93,1,0,924,38.33,2617
