t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
441.3,82.2,14.74,30.9,30.9,73.7,155.9,4.5,5,114,1443.5,2973.3,27460.4,173801,126,4,0,242,23.87,2767
443.3,80.7,10.88,15.5,15.5,43.5,124.2,3.7,4,114,1443.6,2973.5,27520.1,173864,127,4,0,242,23.62,2767
445.3,79.7,9.17,14.5,14.5,27.5,107.2,3.9,3,114,1446.0,2471.1,27784.3,173940,127,4,0,242,23.66,2767
447.3,76.3,10.47,15.9,15.9,31.4,107.7,3.1,3,114,1446.1,2471.3,27786.1,174000,127,3,0,242,23.50,2775
449.3,74.8,10.63,16.9,16.9,31.9,106.7,3.6,3,114,1446.1,2471.4,27777.7,174063,127,2,0,242,22.62,2737
451.3,76.3,10.17,15.5,15.5,30.5,106.8,3.1,3,114,1446.1,2471.5,27778.4,174117,127,2,0,242,22.71,2737
453.3,76.3,10.17,15.5,15.5,30.5,106.8,3.1,3,114,1446.1,2471.6,27783.0,174177,127,2,0,242,22.76,2737
455.3,76.3,10.0,15.5,15.5,30.0,106.3,3.1,3,114,1446.1,2471.7,27784.4,174232,127,2,0,242,22.62,2737
457.3,76.3,9.83,15.0,15.0,29.5,105.8,3.3,3,114,1446.1,2471.8,27789.9,174289,127,2,0,242,22.60,2737
459.3,75.8,10.0,15.0,15.0,30.0,105.8,3.1,3,114,1446.1,2471.8,27792.4,174352,127,2,0,242,22.55,2737
461.3,75.8,10.13,15.4,15.4,30.4,106.2,3.3,3,114,1446.1,2471.9,27794.5,174414,127,2,0,242,22.85,2737
463.3,76.8,10.17,15.5,15.5,30.5,107.3,3.1,3,114,1446.1,2472.0,27795.4,174467,127,2,0,242,22.62,2737
465.3,75.3,10.47,15.9,15.9,31.4,106.7,3.1,3,114,1446.1,2472.0,27795.4,174528,127,2,0,242,22.63,2737
467.3,79.8,8.67,13.0,13.0,26.0,105.8,3.0,3,114,1446.1,2472.1,27796.4,174594,127,3,0,242,23.04,2767
469.3,78.3,9.17,14.0,14.0,27.5,105.8,3.0,3,114,1446.1,2472.1,27797.4,174646,127,3,0,242,23.45,2767
471.4,75.8,9.83,16.0,16.0,29.5,105.3,3.5,3,114,1446.1,2472.2,27786.1,174710,127,3,0,242,23.47,2775
473.4,73.8,11.3,20.4,20.4,33.9,107.7,3.2,3,114,1446.1,2472.3,27784.9,174766,127,3,0,242,22.68,2730
475.4,73.3,11.3,18.9,18.9,33.9,107.2,3.3,3,114,1446.1,2472.4,27779.8,174821,127,3,0,242,22.72,2730
477.4,75.3,7.25,14.5,14.5,14.5,89.8,3.4,2,114,1449.6,1968.8,28066.6,174883,127,2,0,242,22.60,2737
479.4,70.3,7.75,15.5,15.5,15.5,85.8,2.5,2,114,1449.6,1968.9,28070.7,174936,127,2,0,242,22.59,2745
481.4,70.8,7.75,15.5,15.5,15.5,86.3,2.5,2,114,1449.6,1968.9,28072.3,174995,127,2,0,242,22.44,2737
483.4,70.3,7.5,15.0,15.0,15.0,85.3,2.8,2,114,1449.6,1969.0,28066.9,175047,127,2,0,242,22.50,2737
485.4,71.3,7.5,15.0,15.0,15.0,86.3,2.5,2,114,1449.6,1969.1,28067.9,175101,127,2,0,242,22.49,2737
487.4,71.3,7.75,15.5,15.5,15.5,86.8,2.7,2,114,1449.6,1969.1,28067.1,175151,127,2,0,242,22.52,2745
489.4,70.3,7.5,15.0,15.0,15.0,85.3,2.8,2,114,1449.6,1969.1,28044.9,175201,127,2,0,242,22.49,2737
491.4,71.8,7.5,15.0,15.0,15.0,86.8,2.5,2,114,1449.6,1969.2,28047.7,175253,127,2,0,242,22.48,2737
493.4,70.8,7.75,15.5,15.5,15.5,86.3,2.8,2,114,1449.6,1969.3,28027.5,175313,128,2,0,242,22.45,2745
495.4,70.8,7.5,15.0,15.0,15.0,85.8,2.8,2,114,1449.6,1969.3,28029.4,175370,128,2,0,242,22.58,2737
497.4,70.8,7.75,15.5,15.5,15.5,86.3,2.5,2,114,1449.7,1969.3,28033.9,175422,128,2,0,242,22.67,2737
499.4,69.8,7.95,15.9,15.9,15.9,85.7,2.9,2,114,1449.7,1969.4,28035.3,175480,129,2,0,242,22.52,2737
501.4,70.7,7.45,14.9,14.9,14.9,85.6,2.5,2,114,1449.7,1969.5,28037.0,175539,129,2,0,242,22.48,2737
503.4,73.8,0.0,0.0,0.0,0.0,73.8,3.0,1,46,1453.3,1466.4,28347.5,176174,137,0,0,242,21.26,2662
505.5,99.2,0.0,0.0,0.0,0.0,99.2,3.1,1,46,1549.4,1562.4,28229.2,176213,141,0,0,242,18.26,2580
507.5,100.2,0.0,0.0,0.0,0.0,100.2,2.9,1,47,1826.6,1839.6,27970.2,176252,146,9,5,952,19.17,2580
