t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
457.0,64.8,3.75,7.5,7.5,7.5,72.3,2.7,2,98,1411.8,1930.5,27857.5,175134,72,2,0,242,22.30,2730
459.0,64.8,3.5,7.0,7.0,7.0,71.8,2.4,2,98,1411.8,1930.5,27870.0,175187,72,2,0,242,22.14,2737
461.0,64.3,3.75,7.5,7.5,7.5,71.8,2.5,2,98,1411.8,1930.6,27866.1,175239,73,2,0,242,22.16,2730
463.0,64.8,3.75,7.5,7.5,7.5,72.3,2.5,2,98,1411.8,1930.6,27862.6,175296,73,2,0,242,22.14,2730
465.0,64.3,3.5,7.0,7.0,7.0,71.3,2.7,2,98,1411.8,1930.6,27880.0,175350,73,2,0,242,22.05,2730
467.0,64.3,3.5,7.0,7.0,7.0,71.3,2.6,2,98,1411.9,1930.6,27877.0,175403,73,2,0,242,22.08,2737
469.0,64.3,3.5,7.0,7.0,7.0,71.3,2.3,2,98,1411.9,1930.7,27885.2,175449,73,2,0,242,22.17,2737
471.0,64.8,3.5,7.0,7.0,7.0,71.8,2.4,2,98,1411.9,1930.7,27903.9,175504,73,2,0,242,22.19,2730
473.0,64.8,3.75,7.5,7.5,7.5,72.3,2.4,2,98,1411.9,1930.7,27910.4,175559,73,2,0,242,22.21,2730
475.0,64.3,3.5,7.0,7.0,7.0,71.3,3.0,2,98,1411.9,1930.7,27894.6,175615,73,2,0,242,22.15,2722
477.0,63.8,3.5,7.0,7.0,7.0,70.8,2.7,2,98,1411.9,1930.8,27891.2,175668,73,2,0,242,22.40,2730
479.0,64.8,3.5,7.0,7.0,7.0,71.8,2.6,2,98,1411.9,1930.8,27907.1,175722,73,2,0,242,22.19,2730
481.0,64.3,4.0,8.0,8.0,8.0,72.3,2.4,2,98,1411.9,1930.8,27913.4,175770,74,2,0,242,22.20,2730
483.1,64.8,3.5,7.0,7.0,7.0,71.8,2.3,2,98,1411.9,1930.8,27895.6,175826,74,2,0,242,22.27,2730
485.1,64.3,3.75,7.5,7.5,7.5,71.8,2.2,2,98,1411.9,1930.9,27900.3,175882,74,2,0,242,22.22,2730
487.1,64.8,3.75,7.5,7.5,7.5,72.3,2.4,2,98,1411.9,1930.9,27865.7,175940,74,2,0,242,22.21,2730
489.1,56.3,0.0,0.0,0.0,0.0,56.3,2.8,1,46,1416.4,1429.5,28181.4,176041,79,2,0,242,22.26,2730
491.1,96.7,0.0,0.0,0.0,0.0,96.7,2.9,1,46,1462.1,1475.2,28147.6,176435,81,0,0,242,18.80,2580
493.1,99.7,0.0,0.0,0.0,0.0,99.7,3.2,1,47,1763.3,1776.4,27860.2,176462,86,0,0,924,18.32,2580
