t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
81.1,111.2,12.01,13.8,14.3,444.5,555.7,15.9,37,86,1332.9,19382.5,18079.5,23397,67,4,0,242,25.24,2745
83.1,110.8,11.83,13.4,13.8,437.7,548.5,15.3,37,86,1332.9,19383.4,18087.3,23906,67,3,0,242,25.18,2752
85.1,111.3,11.73,13.4,13.4,433.9,545.2,15.3,37,86,1332.9,19384.4,18071.2,24447,67,3,0,242,24.97,2752
87.1,111.7,12.06,13.3,14.3,446.4,558.1,15.7,37,86,1333.0,19385.3,18064.5,24928,67,4,0,242,25.01,2752
89.2,111.6,11.79,13.3,14.8,436.3,547.9,15.3,37,86,1333.0,19386.2,18073.9,25533,67,4,0,242,25.06,2752
91.2,111.2,12.03,13.3,14.3,445.1,556.3,15.8,37,86,1333.0,19387.1,18059.7,26142,67,4,0,242,24.96,2745
93.2,111.9,11.94,13.8,14.3,441.7,553.6,15.7,37,86,1333.1,19387.9,18067.9,26719,67,4,0,242,25.01,2745
95.2,111.0,11.95,13.4,15.8,442.3,553.3,16.4,37,86,1333.1,19388.8,18042.5,27285,67,3,0,242,24.77,2752
97.3,111.6,11.95,13.3,14.3,442.2,553.8,15.5,37,86,1333.1,19389.6,18056.2,27864,67,3,0,242,24.92,2745
99.3,111.5,11.95,13.8,14.3,442.0,553.5,15.6,37,86,1333.1,19390.3,18068.0,28440,67,4,0,242,25.02,2752
101.3,111.6,11.73,13.3,14.3,434.0,545.6,15.5,37,86,1333.2,19391.1,18060.3,29055,67,4,0,242,25.21,2745
103.3,111.2,11.51,12.9,13.3,425.9,537.1,15.2,37,86,1333.2,19391.7,18063.1,29683,67,3,0,242,25.31,2745
105.4,111.2,11.5,13.3,13.8,425.5,536.7,15.3,37,86,1333.2,19392.6,18039.8,30323,67,3,0,242,25.09,2752
107.4,111.6,11.18,12.8,13.8,413.6,525.2,14.6,37,86,1333.3,19393.2,18050.0,30998,67,4,0,242,24.96,2745
109.4,111.8,11.25,12.9,13.4,416.4,528.2,14.8,37,86,1333.3,19393.9,18041.4,31655,67,3,0,242,25.17,2745
111.4,111.3,11.34,13.4,13.9,419.4,530.7,15.2,37,86,1333.3,19394.7,18045.1,32378,67,4,0,242,25.08,2745
113.5,112.1,11.16,12.8,13.3,412.8,524.9,15.0,37,86,1333.4,19395.2,18035.4,33089,67,3,0,242,25.10,2752
115.5,111.6,11.18,12.8,13.8,413.7,525.3,15.0,37,86,1333.4,19395.8,18031.1,33945,67,4,0,242,25.13,2745
117.5,111.3,10.44,11.9,12.9,386.2,497.5,14.1,37,86,1333.4,19396.1,18039.5,34722,68,3,0,242,25.08,2745
119.5,111.3,10.97,12.4,14.3,405.8,517.1,14.5,37,86,1333.4,19396.4,18031.0,35434,69,4,0,242,24.95,2745
121.5,111.7,10.52,11.9,13.8,389.3,501.0,14.2,37,86,1333.4,19396.6,18036.4,36200,69,3,0,242,25.14,2752
123.6,111.6,10.47,11.9,12.9,387.4,499.0,14.5,37,86,1333.4,19396.9,18048.0,36846,69,3,0,242,25.20,2745
125.6,111.2,10.65,11.9,12.4,393.9,505.1,14.6,37,86,1333.4,19397.2,18043.7,37686,69,4,0,242,25.13,2752
127.6,111.3,10.49,12.4,13.8,388.3,499.6,14.1,37,86,1333.4,19397.4,18049.4,38407,69,4,0,242,25.37,2745
129.6,111.2,10.68,12.4,12.8,395.2,506.4,14.4,37,86,1333.4,19397.7,18041.0,39086,69,4,0,242,25.17,2745
131.7,111.7,10.52,11.9,14.8,389.1,500.8,14.0,37,86,1333.4,19398.0,18044.7,39945,69,4,0,242,25.17,2752
133.7,112.1,10.11,11.9,12.4,373.9,486.0,13.6,37,86,1333.4,19398.3,18050.5,40731,69,3,0,242,25.24,2752
135.7,111.6,10.14,11.8,12.3,375.2,486.8,13.9,37,86,1333.5,19398.5,18031.7,41639,69,3,0,242,25.19,2752
137.7,111.2,9.95,11.4,12.3,368.3,479.5,13.5,37,86,1333.5,19398.8,18034.6,42415,69,3,0,242,25.14,2752
139.7,111.3,10.12,11.9,13.8,374.3,485.6,13.8,37,86,1333.5,19399.0,18022.5,43301,69,4,0,242,25.06,2745
141.8,111.7,10.4,11.9,14.3,384.8,496.5,14.2,37,86,1333.5,19399.2,18006.5,44333,69,4,0,242,25.23,2745
143.8,112.2,9.97,11.4,11.4,368.9,481.1,13.4,37,86,1333.5,19399.4,18018.2,45328,69,4,0,242,25.18,2745
145.8,111.3,10.26,12.9,13.8,379.7,491.0,14.1,37,86,1333.5,19399.6,18015.6,46166,69,4,0,242,25.14,2745
147.8,111.9,9.75,11.4,12.3,360.7,472.6,13.6,37,86,1333.6,19399.7,18015.5,47050,69,4,0,242,25.25,2745
149.9,111.2,9.91,11.8,13.3,366.5,477.7,13.3,37,86,1333.6,19399.9,18009.6,47992,69,3,0,242,25.18,2752
151.9,111.8,9.5,10.9,11.9,351.4,463.2,12.9,37,86,1333.6,19400.1,18018.1,48899,69,4,0,242,25.11,2745
153.9,111.2,9.13,10.9,11.4,337.9,449.1,12.9,37,86,1333.6,19400.2,18025.6,49864,69,4,0,242,25.01,2745
155.9,112.1,9.7,11.4,12.8,358.8,470.9,13.5,37,86,1333.6,19400.3,18031.8,50821,69,4,0,242,25.02,2745
158.0,111.6,9.61,10.9,11.9,355.4,467.0,13.6,37,86,1333.6,19400.5,18069.3,51821,69,3,0,242,25.29,2745
160.0,111.3,9.4,11.4,11.9,347.9,459.2,13.0,37,86,1333.6,19400.7,18050.1,52729,69,4,0,242,25.16,2745
162.0,112.1,9.34,10.9,11.4,345.4,457.5,13.0,37,86,1333.7,19400.9,18041.9,53660,69,3,0,242,25.32,2752
164.0,111.2,8.81,10.4,11.9,325.9,437.1,12.5,37,86,1333.7,19401.1,18046.3,54716,69,3,0,242,25.26,2752
166.1,111.7,9.15,10.4,11.4,338.4,450.1,12.6,37,86,1333.7,19401.2,18043.3,55630,69,4,0,242,25.12,2745
168.1,111.2,8.79,10.4,13.3,325.3,436.5,12.2,37,86,1333.7,19401.5,18056.8,56610,69,3,0,242,25.15,2752
170.1,111.0,8.89,10.4,11.4,328.9,439.9,12.7,37,86,1333.8,19401.6,18033.1,57702,69,3,0,242,25.35,2745
172.1,112.1,9.05,10.9,11.3,334.8,446.9,12.9,37,86,1333.8,19401.8,18046.7,58808,70,3,0,242,25.17,2752
174.2,111.2,8.74,10.4,10.9,323.4,434.6,12.2,37,86,1333.9,19402.0,18056.5,59786,70,4,0,242,25.07,2752
176.2,111.7,8.79,10.4,10.9,325.4,437.1,12.3,37,86,1333.9,19402.2,18042.0,60832,70,3,0,242,25.12,2752
178.2,111.6,9.03,11.9,13.3,334.1,445.7,12.9,37,86,1334.0,19402.4,18045.8,61828,70,4,0,242,25.24,2745
180.2,111.6,8.99,10.4,12.3,332.8,444.4,12.4,37,86,1334.0,19402.6,18055.3,62909,70,4,0,242,25.16,2745
182.2,111.6,8.73,10.4,10.9,322.9,434.5,12.4,37,86,1334.0,19402.9,18056.8,63973,70,4,0,242,25.21,2745
184.3,111.7,8.31,9.4,10.9,307.4,419.1,12.0,37,86,1334.0,19403.3,18064.8,65197,70,4,0,242,25.18,2745
186.3,111.6,8.73,10.4,10.9,322.9,434.5,12.4,37,86,1334.1,19403.5,18057.6,66227,70,3,0,242,25.25,2745
188.3,111.2,8.23,9.4,10.4,304.4,415.6,11.7,37,86,1334.1,19403.7,18060.2,67384,70,4,0,242,25.17,2745
190.3,111.2,8.65,10.4,11.4,311.5,422.7,12.6,36,86,1335.2,18903.5,18334.5,68401,71,4,0,242,25.14,2745
192.4,111.2,8.43,10.4,10.9,303.5,414.7,11.9,36,86,1335.3,18903.8,18334.3,69507,72,4,0,242,25.08,2752
194.4,111.3,8.57,9.9,10.9,300.1,411.4,12.5,35,86,1336.6,18407.6,18626.9,70517,72,4,0,242,25.22,2752
196.4,111.7,8.45,9.9,10.9,295.6,407.3,11.7,35,86,1336.7,18408.1,18623.7,71484,73,4,0,242,25.30,2737
198.4,110.8,8.94,9.9,26.7,312.9,423.7,11.8,35,86,1338.0,17908.1,18819.1,72437,73,3,0,242,25.39,2745
200.4,111.8,8.9,10.9,12.9,302.7,414.5,14.1,34,86,1338.1,17908.6,18892.6,73108,73,4,0,242,25.53,2745
202.5,111.3,8.34,9.9,10.4,283.7,395.0,11.1,34,86,1338.2,17909.0,18884.9,74275,73,4,0,242,25.19,2745
204.5,110.8,8.74,9.9,10.9,288.3,399.1,12.4,33,86,1339.6,17407.7,19178.4,75080,73,3,0,242,25.29,2745
206.5,111.3,8.8,10.9,12.9,290.3,401.6,11.3,33,86,1339.6,17408.1,19171.2,76073,73,4,0,242,25.31,2737
208.5,111.1,8.51,9.9,10.9,272.4,383.5,11.4,32,86,1341.0,16905.5,19465.3,76986,73,4,0,242,25.19,2760
210.5,110.8,8.82,9.9,10.9,273.5,384.3,12.0,31,86,1342.4,16405.8,19722.5,77810,73,4,0,242,25.09,2745
212.6,110.8,8.63,10.4,11.9,267.5,378.3,10.7,31,86,1342.5,16406.3,19736.1,78736,73,4,0,242,24.93,2745
214.6,110.9,8.76,10.4,11.4,271.5,382.4,11.2,31,86,1342.6,16406.7,19742.5,79612,73,3,0,242,25.06,2745
216.6,110.9,9.02,10.4,11.9,279.5,390.4,11.4,31,86,1342.6,16407.1,19748.2,80238,73,4,0,242,25.20,2745
218.6,110.8,9.62,12.4,12.4,288.6,399.4,14.6,30,86,1345.5,15911.7,19945.4,80749,73,3,0,242,25.24,2737
220.6,110.9,9.97,11.9,12.9,289.2,400.1,14.7,29,86,1345.7,15407.3,20131.8,81341,73,4,0,242,25.54,2737
222.7,110.4,9.58,11.4,11.9,249.0,359.4,12.6,26,86,1350.2,13907.0,21114.5,81943,73,3,0,242,25.37,2745
224.7,110.1,9.94,11.9,12.4,248.6,358.7,10.7,25,86,1351.9,13408.9,21405.7,82633,73,4,0,242,25.04,2745
226.7,110.6,9.24,11.4,12.4,231.1,341.7,10.4,25,86,1352.0,13409.3,21367.7,83310,73,3,0,242,25.04,2752
228.7,110.1,10.22,12.4,13.9,245.2,355.3,10.5,24,86,1353.7,12907.1,21669.3,84039,73,4,0,242,25.01,2752
230.7,110.2,10.61,14.4,22.8,254.6,364.8,10.4,24,86,1355.4,12924.1,21664.5,84683,73,4,0,242,25.19,2752
232.7,110.6,11.13,13.9,14.9,244.9,355.5,10.7,22,86,1358.7,11914.2,22256.2,85014,73,4,0,242,25.33,2752
234.8,110.2,11.21,14.9,14.9,224.1,334.3,10.5,20,86,1360.5,10908.7,22826.9,85348,73,4,0,242,25.08,2752
236.8,109.3,11.75,14.9,20.4,223.2,332.5,10.2,19,86,1365.6,10413.7,23101.5,85668,73,4,0,242,25.30,2760
238.8,109.8,12.72,15.4,17.4,203.5,313.3,10.6,16,86,1367.5,8905.8,23966.0,86018,73,5,0,242,25.43,2760
240.8,105.9,14.4,17.9,28.8,187.2,293.1,10.4,13,86,1374.6,6904.4,25099.8,86363,73,5,0,242,25.27,2760
242.8,102.0,13.55,16.4,17.9,149.0,251.0,7.9,11,86,1376.4,6405.0,25392.1,86578,73,5,0,242,25.34,2760
244.8,98.0,13.56,18.9,18.9,135.6,233.6,7.5,10,86,1378.3,5902.5,25676.0,86736,74,4,0,242,25.04,2767
246.8,95.1,12.85,17.9,17.9,102.8,197.9,7.5,8,86,1382.0,4903.2,26221.8,86870,74,5,0,242,24.69,2767
248.8,92.6,13.11,17.9,17.9,104.9,197.5,6.2,8,86,1382.1,4903.6,26221.3,86982,74,5,0,242,24.39,2767
250.8,92.1,14.72,23.4,23.4,117.8,209.9,6.0,8,86,1383.9,4907.1,26199.7,87072,74,4,0,242,24.16,2767
252.9,90.1,12.64,16.9,16.9,88.5,178.6,5.5,7,86,1384.0,4405.9,26499.8,87178,74,4,0,242,24.19,2767
254.9,90.1,12.57,16.9,16.9,88.0,178.1,5.0,7,86,1384.0,4406.1,26508.4,87261,75,4,0,242,23.99,2767
256.9,90.1,13.29,17.9,17.9,93.0,183.1,5.2,7,86,1384.1,4406.3,26516.1,87371,75,4,0,242,23.98,2767
258.9,88.7,12.68,17.4,17.4,76.1,164.8,5.5,6,86,1386.0,3907.1,26807.6,87475,75,4,0,242,23.95,2767
260.9,87.2,13.27,18.4,18.4,79.6,166.8,5.0,6,86,1386.1,3907.3,26816.3,87548,75,4,0,242,23.91,2767
262.9,87.2,14.93,24.4,24.4,89.6,176.8,5.0,6,86,1386.1,3907.4,26817.7,87632,75,4,0,242,23.98,2767
264.9,84.7,12.24,17.4,17.4,61.2,145.9,4.7,5,86,1388.2,3408.0,27099.6,87704,75,4,0,242,23.78,2767
266.9,84.2,12.34,17.4,17.4,61.7,145.9,4.2,5,86,1388.2,3408.2,27101.1,87780,76,4,0,242,23.94,2767
268.9,84.7,12.06,17.9,17.9,60.3,145.0,4.1,5,86,1388.2,3408.3,27102.0,87847,77,4,0,242,23.93,2767
270.9,84.2,12.14,16.9,16.9,60.7,144.9,4.3,5,86,1388.2,3408.4,27103.5,87914,77,4,0,242,23.85,2767
272.9,84.2,12.04,17.9,17.9,60.2,144.4,4.3,5,86,1388.2,3408.5,27100.7,87998,77,4,0,242,23.84,2767
274.9,83.7,11.94,16.9,16.9,59.7,143.4,4.1,5,86,1388.3,3408.7,27101.9,88065,77,4,0,242,23.72,2767
276.9,83.7,10.45,14.9,14.9,41.8,125.5,4.6,4,86,1390.6,2907.8,27382.5,88156,77,3,0,242,23.50,2730
278.9,81.2,10.97,15.9,15.9,43.9,125.1,3.6,4,86,1390.7,2908.0,27383.3,88212,77,3,0,242,23.67,2767
281.0,76.2,10.6,16.9,16.9,31.8,108.0,3.7,3,86,1393.1,2409.1,27669.2,88275,77,2,0,242,23.19,2730
283.0,76.7,10.43,16.4,16.4,31.3,108.0,3.4,3,86,1393.1,2409.2,27670.7,88334,77,2,0,242,22.57,2737
285.0,76.2,10.93,16.9,16.9,32.8,109.0,3.1,3,86,1393.1,2409.3,27669.8,88388,77,2,0,242,22.61,2737
287.0,76.7,10.6,16.4,16.4,31.8,108.5,3.1,3,86,1393.1,2409.5,27669.8,88444,77,2,0,242,22.49,2737
289.0,75.7,9.97,15.0,15.0,29.9,105.6,3.1,3,86,1393.1,2409.5,27658.2,88501,77,2,0,242,22.56,2737
291.0,76.7,10.27,15.9,15.9,30.8,107.5,3.4,3,86,1393.1,2409.6,27657.8,88558,77,2,0,242,22.58,2737
293.0,76.2,10.27,15.9,15.9,30.8,107.0,3.4,3,86,1393.1,2409.7,27658.7,88615,77,2,0,242,22.55,2737
295.0,75.7,10.43,15.9,15.9,31.3,107.0,3.7,3,86,1393.1,2409.7,27614.8,88668,77,2,0,242,22.62,2737
297.0,76.2,9.93,14.9,14.9,29.8,106.0,3.7,3,86,1393.1,2409.8,27615.7,88722,77,2,0,242,22.72,2737
299.0,76.2,10.13,15.4,15.4,30.4,106.6,3.1,3,86,1393.1,2409.9,27628.6,88778,77,2,0,242,22.79,2737
301.0,76.2,10.43,15.9,15.9,31.3,107.5,3.7,3,86,1393.1,2409.9,27620.8,88839,77,2,0,242,22.68,2737
303.0,77.2,9.63,14.9,14.9,28.9,106.1,3.2,3,86,1393.1,2410.0,27630.0,88903,77,3,0,242,22.80,2737
