t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
81.4,108.5,6.76,7.9,8.9,331.2,439.7,12.6,49,98,1327.0,25445.6,14894.4,19709,68,6,0,222,24.26,2790
83.4,109.0,6.83,8.4,9.4,334.7,443.7,13.0,49,98,1327.0,25447.9,14902.7,20155,68,5,0,222,24.19,2790
85.4,109.4,6.94,8.4,8.9,340.2,449.6,12.9,49,98,1327.1,25448.8,14911.4,20686,68,5,0,222,24.03,2790
87.5,108.5,6.42,7.4,7.9,314.7,423.2,12.2,49,98,1327.1,25449.9,14897.1,21217,68,5,0,222,24.01,2790
89.5,110.0,7.62,8.9,9.4,373.2,483.2,14.1,49,98,1327.2,25451.2,14891.9,21817,69,5,0,222,23.97,2790
91.5,109.4,7.45,8.9,9.9,365.2,474.6,13.8,49,98,1327.2,25452.2,14885.6,22420,69,5,0,222,24.23,2790
93.5,109.1,6.5,7.4,7.9,318.7,427.8,12.9,49,98,1327.3,25453.6,14887.8,22949,69,5,0,222,24.23,2790
95.6,108.4,6.73,7.9,8.9,329.7,438.1,12.6,49,98,1327.3,25454.3,14897.7,23439,69,5,0,222,24.02,2790
97.6,109.0,6.74,7.9,9.4,330.2,439.2,12.9,49,98,1327.4,25455.3,14882.7,23935,69,6,0,222,23.99,2790
99.6,109.0,6.45,7.9,9.4,316.2,425.2,12.2,49,98,1327.4,25456.1,14894.2,24519,69,5,0,222,24.23,2790
101.6,108.9,6.75,7.9,9.9,330.7,439.6,13.0,49,98,1327.4,25456.8,14883.5,25117,69,5,0,222,24.14,2790
103.7,109.6,6.93,8.4,9.4,339.7,449.3,12.9,49,98,1327.5,25458.0,14890.3,25619,69,5,0,222,24.31,2790
105.7,108.9,6.69,7.9,8.4,327.7,436.6,12.9,49,98,1327.5,25458.7,14889.8,26159,69,5,0,222,24.12,2790
107.7,109.3,6.74,7.9,8.4,330.2,439.5,12.9,49,98,1327.6,25460.1,14889.1,26718,70,5,0,222,24.23,2790
109.8,108.5,6.42,7.4,8.4,314.7,423.2,12.4,49,98,1327.7,25460.7,14909.5,27227,71,5,0,222,23.90,2790
111.8,109.7,7.33,8.4,9.4,359.2,468.9,13.7,49,98,1327.7,25461.6,14886.8,27684,71,5,0,222,24.10,2797
113.8,109.1,7.26,8.4,8.8,355.8,464.9,13.9,49,98,1327.8,25462.5,14862.8,28223,71,5,0,222,24.44,2790
115.9,109.2,7.0,7.9,8.9,343.2,452.4,13.1,49,98,1327.8,25463.3,14882.2,28726,71,5,0,222,24.36,2790
117.9,109.6,7.45,8.9,9.4,365.2,474.8,13.9,49,98,1327.8,25464.0,14870.7,29281,71,5,0,222,24.33,2790
119.9,109.4,7.3,8.4,9.4,357.7,467.1,13.6,49,98,1327.8,25464.6,14880.9,29856,71,5,0,222,24.30,2797
121.9,109.3,6.71,7.4,8.9,328.7,438.0,12.8,49,98,1327.9,25465.8,14868.9,30380,71,5,0,222,24.12,2790
124.0,108.4,6.51,7.4,7.9,319.2,427.6,12.9,49,98,1327.9,25466.4,14879.3,30895,71,5,0,222,24.24,2790
126.0,109.5,7.23,8.4,8.9,354.2,463.7,13.3,49,98,1327.9,25467.1,14895.5,31411,71,5,0,222,24.08,2790
128.0,107.9,6.28,7.4,8.4,307.7,415.6,15.1,49,98,1328.0,25467.7,14898.1,31924,71,5,0,222,23.97,2790
130.1,109.9,7.8,8.9,9.9,382.2,492.1,14.2,49,98,1328.0,25468.5,14902.0,32530,71,6,0,222,24.09,2797
132.1,109.5,6.9,7.9,8.9,338.2,447.7,12.8,49,98,1328.0,25469.3,14884.9,33126,72,5,0,222,24.23,2790
134.1,108.5,6.06,6.9,7.9,296.7,405.2,11.7,49,98,1328.0,25469.8,14896.2,33697,72,5,0,222,23.96,2790
136.1,109.2,6.82,7.9,8.4,334.2,443.4,13.2,49,98,1328.1,25470.8,14887.3,34248,72,5,0,222,24.32,2790
138.2,109.0,6.94,7.9,8.9,340.2,449.2,13.1,49,98,1328.1,25471.3,14895.9,34763,72,5,0,222,24.33,2782
140.2,109.6,7.1,8.4,9.9,347.7,457.3,13.3,49,98,1328.1,25472.3,14903.3,35322,72,5,0,222,24.36,2790
142.2,108.5,7.33,8.9,9.4,359.2,467.7,14.0,49,98,1328.1,25472.9,14888.4,35864,72,5,0,222,24.62,2790
144.3,109.3,7.16,8.9,9.4,350.7,460.0,13.1,49,98,1328.2,25473.7,14896.0,36314,72,5,0,222,24.32,2797
146.3,109.2,6.56,7.9,8.4,321.2,430.4,12.3,49,98,1328.2,25474.4,14898.7,36883,72,5,0,222,24.29,2790
148.3,108.8,6.71,8.4,9.3,328.6,437.4,12.8,49,98,1328.2,25474.9,14899.2,37401,72,5,0,222,24.40,2790
150.3,108.8,6.26,7.4,8.4,306.7,415.5,12.0,49,98,1328.2,25475.7,14904.0,37927,72,5,0,222,24.34,2797
152.4,109.0,6.52,7.4,8.4,319.7,428.7,12.5,49,98,1328.2,25476.0,14869.9,38490,72,5,0,222,24.38,2790
154.4,108.0,6.06,7.4,7.9,296.7,404.7,12.2,49,98,1328.2,25476.6,14882.8,38974,72,5,0,222,24.36,2790
156.4,109.4,6.72,7.9,8.9,329.2,438.6,12.6,49,98,1328.3,25477.4,14866.8,39488,72,5,0,222,24.41,2790
158.5,108.9,6.63,7.9,8.9,324.7,433.6,12.8,49,98,1328.3,25477.9,14881.1,40071,72,5,0,222,24.73,2797
160.5,108.8,5.9,7.4,8.4,289.2,398.0,11.4,49,98,1328.3,25478.6,14893.2,40560,73,5,0,222,24.29,2790
162.5,108.7,6.01,7.4,7.9,294.7,403.4,11.7,49,98,1328.3,25479.1,14854.2,41089,73,5,0,222,24.56,2797
164.6,109.6,6.53,7.9,8.4,320.2,429.8,12.4,49,98,1328.4,25479.7,14870.3,41651,73,5,0,222,24.39,2782
166.6,109.0,6.65,7.9,8.4,325.7,434.7,12.9,49,98,1328.4,25480.1,14856.3,42166,73,6,0,222,24.46,2790
168.6,109.0,6.71,7.9,8.4,328.7,437.7,13.0,49,98,1328.4,25480.7,14866.4,42766,73,5,0,222,24.70,2797
170.6,109.5,6.56,7.9,7.9,321.2,430.7,12.7,49,98,1328.4,25481.3,14869.2,43293,73,5,0,222,24.71,2790
172.7,109.5,6.69,7.9,8.9,327.7,437.2,12.6,49,98,1328.4,25481.7,14875.9,43845,73,6,0,222,24.84,2790
174.7,109.0,6.22,7.4,7.9,304.7,413.7,11.8,49,98,1328.4,25482.2,14882.3,44347,73,5,0,222,24.63,2790
176.7,108.7,6.18,7.4,8.9,302.7,411.4,11.9,49,98,1328.4,25482.8,14863.4,44866,74,5,0,222,24.65,2790
178.7,109.1,6.68,7.9,8.9,327.2,436.3,12.7,49,98,1328.5,25483.4,14870.1,45416,74,5,0,222,24.75,2790
180.8,109.5,7.01,8.4,8.9,343.7,453.2,13.2,49,98,1328.5,25483.9,14877.9,45956,74,6,0,222,24.74,2790
182.8,108.9,5.98,7.4,8.9,293.2,402.1,11.6,49,98,1328.5,25484.4,14876.3,46429,74,5,0,222,24.72,2790
184.8,108.9,6.17,7.4,9.4,302.2,411.1,12.2,49,98,1328.5,25484.9,14887.1,46977,74,5,0,222,24.85,2790
186.8,109.1,6.36,7.9,8.4,311.7,420.8,12.2,49,98,1328.5,25485.5,14879.9,47571,74,5,0,222,24.58,2790
188.9,109.0,6.3,7.9,8.4,308.7,417.7,12.1,49,98,1328.6,25486.0,14883.6,48091,74,5,0,222,24.83,2790
190.9,108.9,5.96,6.9,8.9,292.2,401.1,11.7,49,98,1328.6,25486.4,14862.0,48623,74,5,0,222,24.92,2790
192.9,108.9,6.12,7.4,8.9,299.7,408.6,12.4,49,98,1328.6,25486.8,14856.8,49154,74,5,0,222,24.94,2790
195.0,109.0,5.75,7.4,7.9,281.7,390.7,11.5,49,98,1328.6,25487.4,14864.0,49665,74,5,0,222,24.74,2790
197.0,108.8,6.17,7.4,9.4,302.2,411.0,12.3,49,98,1328.6,25487.8,14847.8,50189,74,5,0,222,24.72,2790
199.0,108.9,5.78,7.4,8.9,283.2,392.1,11.5,49,98,1328.6,25488.0,14861.1,50730,74,5,0,222,24.75,2790
201.1,109.9,7.0,8.9,10.4,343.2,453.1,13.4,49,98,1328.6,25488.3,14864.4,51238,74,5,0,222,25.10,2782
203.1,109.2,6.43,7.9,8.4,315.2,424.4,12.2,49,98,1328.6,25488.4,14851.6,51735,74,5,0,222,24.95,2790
205.1,109.8,6.35,7.4,9.4,311.2,421.0,12.2,49,98,1328.6,25488.6,14874.4,52330,74,5,0,222,24.80,2790
207.1,108.8,5.73,7.4,7.9,280.7,389.5,11.6,49,98,1328.6,25488.8,14860.8,52823,74,5,0,222,24.74,2790
209.2,109.0,6.02,7.4,8.4,295.2,404.2,11.5,49,98,1328.6,25489.0,14871.3,53342,74,5,0,222,24.83,2790
211.2,109.4,6.69,7.9,8.9,327.7,437.1,12.5,49,98,1328.6,25489.2,14880.4,53900,75,5,0,222,24.91,2790
213.2,109.4,6.03,6.9,8.9,295.7,405.1,11.6,49,98,1328.6,25489.5,14882.8,54450,75,6,0,222,24.94,2790
215.3,109.4,6.16,7.4,8.9,301.7,411.1,12.3,49,98,1328.6,25489.6,14878.7,54996,75,5,0,222,24.68,2790
217.3,108.3,5.43,6.9,6.9,266.0,374.3,11.3,49,98,1328.6,25489.8,14861.2,55527,75,6,0,222,24.81,2790
219.3,109.2,5.95,7.4,9.4,291.4,400.6,11.4,49,98,1328.6,25490.0,14867.8,56061,75,5,0,222,24.85,2790
221.3,109.5,6.2,7.4,10.4,303.7,413.2,12.0,49,98,1328.7,25490.2,14848.2,56571,75,6,0,222,25.13,2790
223.4,108.8,5.91,6.9,7.4,289.7,398.5,11.4,49,98,1328.7,25490.4,14859.0,57040,75,5,0,222,24.67,2790
225.4,109.5,5.82,7.4,8.4,285.2,394.7,11.8,49,98,1328.7,25490.6,14865.5,57563,75,5,0,222,25.05,2790
227.4,108.8,5.54,6.9,7.9,271.7,380.5,11.6,49,98,1328.7,25490.8,14856.2,58085,75,6,0,222,24.86,2790
229.4,109.1,5.19,5.9,6.4,254.2,363.3,10.8,49,98,1328.7,25491.0,14853.3,58588,75,5,0,222,24.74,2797
231.5,108.5,5.65,6.9,7.4,276.7,385.2,13.0,49,98,1328.7,25491.2,14782.8,59123,75,5,0,222,24.83,2790
233.5,109.5,6.22,7.4,9.9,304.7,414.2,12.2,49,98,1328.7,25491.3,14800.6,59669,75,5,0,222,24.86,2790
235.5,108.8,5.72,6.9,7.4,280.2,389.0,15.1,49,98,1328.7,25491.5,14793.0,60203,75,5,0,222,25.04,2790
237.6,108.0,4.81,5.4,5.9,235.7,343.7,16.8,49,98,1328.8,25491.7,14885.6,60684,76,5,0,222,24.68,2797
239.6,109.2,6.17,7.4,10.3,302.1,411.3,12.0,49,98,1328.8,25491.8,14908.9,61215,76,5,0,222,24.82,2790
241.6,109.3,6.27,7.4,10.3,307.1,416.4,11.9,49,98,1328.8,25492.0,14895.1,61782,76,5,0,222,25.11,2790
243.7,109.7,5.92,7.4,8.4,290.2,399.9,11.9,49,98,1328.8,25492.2,14889.2,62325,76,5,0,222,25.29,2790
245.7,109.4,6.02,6.9,7.9,295.2,404.6,11.9,49,98,1328.8,25492.3,14892.0,62820,76,5,0,222,25.23,2790
247.7,109.3,5.75,7.4,9.4,281.7,391.0,11.3,49,98,1328.8,25492.5,14877.0,63327,76,6,0,222,25.29,2790
249.7,108.9,5.45,6.9,8.4,267.2,376.1,10.9,49,98,1328.8,25492.7,14873.6,63852,76,5,0,222,25.23,2790
251.8,108.9,5.64,6.9,8.9,276.2,385.1,11.1,49,98,1328.8,25492.8,14863.8,64353,76,5,0,222,24.90,2790
253.8,109.4,5.79,6.9,7.9,283.7,393.1,11.3,49,98,1328.8,25493.0,14872.9,64902,76,5,0,222,25.22,2790
255.8,108.6,5.25,6.4,6.9,257.2,365.8,11.0,49,98,1328.9,25493.1,14879.2,65415,76,5,0,222,25.22,2790
257.9,109.9,5.54,6.4,7.9,271.7,381.6,11.2,49,98,1328.9,25493.2,14877.8,65963,76,5,0,222,25.16,2790
259.9,108.5,5.26,6.4,7.9,257.7,366.2,10.7,49,98,1328.9,25493.3,14888.0,66474,76,5,0,222,25.17,2790
261.9,109.5,5.31,6.4,7.4,260.2,369.7,10.9,49,98,1328.9,25493.4,14870.3,67030,76,5,0,222,25.03,2790
263.9,109.9,5.94,7.4,8.4,291.2,401.1,11.6,49,98,1328.9,25493.5,14874.5,67610,76,5,0,222,25.07,2790
266.0,109.5,6.09,7.4,10.9,298.2,407.7,11.8,49,98,1328.9,25493.8,14881.2,68148,77,5,0,222,25.47,2790
268.0,110.0,5.92,6.9,8.9,290.2,400.2,12.0,49,98,1328.9,25493.8,14852.5,68693,77,5,0,222,25.12,2782
270.0,109.8,5.93,6.9,8.4,290.7,400.5,11.4,49,98,1328.9,25494.0,14864.7,69219,77,6,0,222,25.24,2790
272.1,109.3,5.44,6.4,7.4,266.7,376.0,11.2,49,98,1328.9,25494.2,14857.3,69765,77,6,0,222,25.15,2790
274.1,109.0,5.33,6.4,6.9,261.2,370.2,11.1,49,98,1329.0,25494.2,14868.2,70280,77,5,0,222,25.16,2790
276.1,109.0,5.18,5.9,6.9,253.8,362.8,10.5,49,98,1329.0,25494.4,14875.6,70826,77,5,0,222,25.25,2790
278.1,109.4,5.41,6.9,7.9,265.2,374.6,10.7,49,98,1329.0,25494.5,14866.5,71307,77,5,0,222,25.21,2790
280.2,109.5,5.47,6.9,7.9,268.2,377.7,10.8,49,98,1329.0,25494.8,14880.3,71845,77,6,0,222,25.19,2790
282.2,109.5,5.32,6.9,6.9,260.7,370.2,10.8,49,98,1329.0,25494.9,14870.2,72385,77,6,0,222,25.13,2790
284.2,109.4,5.23,6.4,7.4,256.3,365.7,10.9,49,98,1329.1,25495.0,14878.6,72950,77,5,0,222,25.28,2797
286.3,108.5,5.21,6.4,9.4,255.2,363.7,10.8,49,98,1329.1,25495.1,14873.3,73454,77,5,0,222,25.09,2790
288.3,109.4,5.53,6.4,19.2,271.0,380.4,11.0,49,98,1330.1,25511.2,14879.0,74069,77,6,0,222,25.28,2790
290.3,109.5,5.41,6.4,7.9,259.8,369.3,12.1,48,98,1330.2,24991.9,15057.3,74568,78,5,0,222,25.20,2790
292.3,108.9,4.94,5.9,6.4,237.3,346.2,11.6,48,98,1330.2,24992.0,15103.6,75126,78,5,0,222,24.83,2790
294.4,109.0,4.88,5.9,6.4,234.4,343.4,10.1,48,98,1330.3,24992.2,15122.7,75649,78,5,0,222,24.80,2790
296.4,109.6,5.48,6.4,7.4,262.8,372.4,10.9,48,98,1330.3,24992.3,15130.0,76298,78,5,0,222,25.08,2790
298.4,109.0,5.17,6.4,7.4,248.3,357.3,10.4,48,98,1330.3,24992.6,15141.8,76814,78,5,0,222,24.91,2790
300.4,108.9,5.2,6.4,8.9,249.4,358.3,12.6,48,98,1330.4,24992.7,15142.7,77380,78,6,0,222,25.23,2790
302.5,108.9,5.3,6.4,8.9,254.3,363.2,10.6,48,98,1330.4,24992.8,15141.7,77868,78,5,0,222,25.18,2797
304.5,108.9,5.41,6.4,7.9,259.8,368.7,10.7,48,98,1330.5,24993.0,15151.0,78385,78,5,0,222,24.94,2790
306.5,110.1,5.12,5.9,7.4,245.8,355.9,10.6,48,98,1330.5,24993.2,15138.8,78992,78,5,0,222,25.20,2797
308.6,108.6,5.02,6.4,8.9,236.0,344.6,10.4,47,98,1331.7,24491.5,15424.4,79473,78,5,0,222,24.93,2797
310.6,109.5,5.75,6.9,8.9,270.4,379.9,11.0,47,98,1331.7,24491.8,15430.0,80087,78,5,0,222,25.45,2790
312.6,108.6,4.87,5.9,7.9,228.9,337.5,10.0,47,98,1331.8,24492.1,15423.0,80589,78,5,0,222,25.05,2790
314.6,109.5,5.5,6.4,7.9,258.5,368.0,10.7,47,98,1331.8,24492.3,15431.2,81238,78,5,0,222,25.58,2790
316.7,109.6,5.42,6.4,7.4,254.9,364.5,11.0,47,98,1331.8,24492.5,15431.4,81958,78,6,0,222,25.48,2790
318.7,109.1,5.56,6.4,22.7,261.2,370.3,11.2,47,98,1332.9,23990.1,15668.6,82519,78,5,0,222,25.39,2790
320.7,110.1,5.62,6.4,7.9,253.1,363.2,11.3,45,98,1334.2,23487.3,15995.1,83184,78,5,0,222,25.49,2790
322.7,109.6,5.9,6.9,8.4,265.6,375.2,10.8,45,98,1334.3,23487.6,15982.8,83826,78,5,0,222,25.49,2790
324.8,109.7,5.61,6.9,7.9,252.3,362.0,10.4,45,98,1334.3,23487.8,15993.9,84504,78,6,0,222,25.23,2790
326.8,109.9,5.14,5.9,7.4,231.1,341.0,9.9,45,98,1334.4,23488.1,15989.1,85034,78,5,0,222,25.28,2790
328.8,108.1,4.79,5.9,6.4,215.4,323.5,9.5,45,98,1334.4,23488.3,15992.1,85529,78,5,0,222,25.34,2797
330.8,109.2,5.33,5.9,22.2,234.6,343.8,10.8,44,98,1336.9,22482.7,16466.1,86086,78,5,0,222,25.00,2790
332.9,109.2,5.43,6.4,6.9,227.9,337.1,10.3,42,98,1338.3,21984.2,16830.0,86663,78,5,0,222,25.44,2790
334.9,109.1,5.04,5.9,6.9,211.5,320.6,9.5,42,98,1338.4,21984.6,16836.8,87111,78,5,0,222,25.20,2797
336.9,109.7,5.46,6.9,8.9,229.5,339.2,9.8,42,98,1338.4,21984.9,16818.2,87667,78,5,0,222,25.21,2797
338.9,109.6,5.49,6.9,7.9,225.0,334.6,10.5,41,98,1339.8,21482.5,17117.2,88233,78,6,0,222,25.39,2782
341.0,109.2,5.3,6.4,10.9,217.3,326.5,9.6,41,98,1341.1,21485.4,17116.2,88764,78,6,0,222,25.34,2790
343.0,108.9,5.78,6.9,7.9,219.5,328.4,11.5,38,98,1343.9,19978.5,17927.1,89250,78,5,0,222,25.38,2790
345.0,109.8,6.27,7.4,9.4,238.3,348.1,10.5,38,98,1344.0,19979.0,17904.8,89913,78,6,0,222,25.40,2790
347.0,108.8,5.49,6.4,7.9,208.6,317.4,9.6,38,98,1344.0,19979.2,17910.7,90343,78,5,0,222,25.23,2797
349.1,109.3,5.98,7.4,7.9,227.4,336.7,9.8,38,98,1344.1,19979.5,17927.8,90835,78,5,0,222,25.29,2790
351.1,109.3,5.89,7.4,9.9,212.1,321.4,10.6,36,98,1346.8,18977.2,18526.6,91458,78,5,0,222,25.30,2790
353.1,108.4,6.19,7.4,7.9,216.7,325.1,10.2,35,98,1348.3,18474.5,18813.4,91967,78,5,0,222,25.40,2797
355.1,109.9,6.25,7.4,8.4,218.6,328.5,9.4,35,98,1348.4,18474.9,18821.8,92504,78,5,0,222,25.55,2790
357.1,108.8,5.87,7.0,7.4,205.3,314.1,9.2,35,98,1348.4,18475.2,18808.9,92910,78,5,0,222,25.23,2790
359.2,108.9,6.15,7.4,7.9,215.3,324.2,9.4,35,98,1348.5,18475.5,18820.7,93403,78,5,0,222,25.15,2790
361.2,110.3,6.66,8.4,9.4,233.2,343.5,10.1,35,98,1348.5,18475.8,18806.4,94038,78,6,0,222,25.63,2790
363.2,108.9,6.06,6.9,7.4,206.2,315.1,9.9,34,98,1349.9,17975.3,19098.6,94668,78,6,0,222,25.58,2790
365.2,108.9,6.19,7.4,8.4,204.4,313.3,10.0,33,98,1351.5,17473.4,19385.9,95162,78,6,0,222,25.41,2797
367.2,109.4,6.16,6.9,7.4,203.3,312.7,9.2,33,98,1351.5,17473.6,19362.3,95669,78,5,0,222,25.35,2790
369.3,108.9,6.31,7.4,8.9,201.9,310.8,9.6,32,98,1353.0,16973.1,19658.5,96152,78,5,0,222,25.36,2790
371.3,109.5,7.12,8.4,9.4,213.6,323.1,10.5,30,98,1356.1,15967.9,20204.7,96622,78,6,0,222,25.36,2790
373.3,109.9,7.98,9.4,18.3,239.5,349.4,10.1,30,98,1357.6,15984.5,20215.8,97188,78,5,0,222,25.52,2797
375.3,109.5,8.02,9.4,9.4,232.7,342.2,10.4,29,98,1357.7,15465.8,20505.3,97774,78,6,0,222,25.71,2790
377.3,110.0,7.09,8.9,9.4,205.7,315.7,9.2,29,98,1357.7,15466.1,20491.0,98356,78,6,0,222,25.67,2790
379.3,109.0,7.65,8.9,9.9,214.3,323.3,10.0,28,98,1359.3,14963.3,20785.2,98866,78,5,0,222,25.70,2797
381.4,109.0,7.21,8.4,8.9,201.8,310.8,9.1,28,98,1359.4,14963.6,20778.7,99280,78,5,0,222,25.74,2790
383.4,109.5,7.68,9.9,11.4,207.4,316.9,9.8,27,98,1364.2,14468.3,21065.5,99774,78,5,0,222,25.51,2797
385.4,109.1,8.15,9.4,9.4,195.7,304.8,10.4,24,98,1365.9,12962.2,21928.9,100138,78,6,0,222,25.56,2790
387.4,109.2,9.21,9.9,23.8,221.1,330.3,9.7,24,98,1367.6,13023.3,21913.8,100611,78,5,0,222,25.32,2790
389.4,108.7,8.52,9.9,10.9,187.4,296.1,9.3,22,98,1369.3,11958.9,22486.7,100976,78,5,0,222,25.49,2790
391.4,109.2,9.05,12.4,19.4,181.1,290.3,9.8,20,98,1374.4,10959.1,23020.1,101481,78,5,0,222,25.61,2797
393.5,108.2,10.32,13.9,20.3,196.1,304.3,9.1,19,98,1379.5,10464.8,23334.6,102078,78,6,0,222,25.43,2782
395.5,107.9,10.51,12.9,14.4,157.6,265.5,9.9,15,98,1383.1,8447.7,24475.3,102369,78,6,0,222,25.19,2790
397.5,107.4,10.69,16.9,17.9,149.7,257.1,8.2,14,98,1383.3,7942.2,24729.4,102601,79,6,0,222,25.56,2790
399.5,106.4,10.57,14.4,14.9,137.4,243.8,7.5,13,98,1385.1,7439.3,25017.3,102847,80,6,0,222,25.69,2797
401.5,106.9,11.17,16.4,18.9,134.0,240.9,7.4,12,98,1387.0,6936.8,25283.9,103063,81,7,0,222,25.52,2790
