t_s,parent_cpu,worker_cpu_mean,worker_cpu_p90,worker_cpu_max,worker_cpu_sum,tree_cpu,system_cpu,children,parent_threads,parent_rss_mb,tree_rss_mb,mem_available_mb,parent_ctx_vol,parent_ctx_invol,gpu_util,gpu_mem_util,gpu_mem_used_mb,gpu_power_w,gpu_clock_sm
2.0,303.5,,,,,303.5,8.9,0,43,607.7,607.7,29136.4,70,52,0,1,2,8.08,180
4.3,69.3,51.89,88.1,110.8,3373.0,3442.3,36.1,65,50,753.7,5051.8,26193.0,159,72,0,1,142,8.03,180
6.5,3.3,52.43,74.6,144.7,3407.9,3411.2,96.8,65,50,753.7,21906.1,18778.9,200,74,0,0,156,18.37,2580
8.6,1.9,53.17,89.7,115.7,3456.3,3458.2,95.8,65,50,753.7,27748.0,15384.5,242,75,0,0,156,18.32,2580
10.6,1.4,52.61,80.7,114.4,3419.6,3421.0,96.9,65,50,753.7,30398.3,13202.2,282,77,0,0,156,18.25,2580
12.8,41.5,52.43,71.2,97.1,3407.7,3449.2,97.1,65,50,1178.6,32442.8,11240.0,323,77,0,0,222,18.26,2580
14.8,95.5,34.15,66.1,70.6,2219.9,2315.4,65.1,65,114,1317.0,33431.9,10450.7,1268,98,3,0,222,21.45,2760
16.8,111.2,4.88,5.4,5.9,317.0,428.2,12.4,65,114,1318.4,33448.1,10461.5,2812,98,5,0,222,24.90,2752
18.8,111.1,4.8,5.4,5.9,311.7,422.8,12.3,65,114,1319.2,33456.5,10458.4,4168,98,5,0,222,24.98,2760
20.9,110.0,4.92,5.4,5.9,319.6,429.6,12.4,65,114,1320.2,33460.1,10451.8,5366,98,5,0,222,25.01,2760
22.9,111.0,5.06,5.4,5.9,328.6,439.6,12.6,65,114,1321.2,33469.1,10464.8,6585,98,5,0,222,25.12,2760
24.9,111.2,4.97,5.4,5.9,323.1,434.3,12.6,65,114,1322.1,33472.2,10439.5,7795,98,5,0,222,25.01,2760
27.0,110.5,5.36,5.9,6.4,348.1,458.6,13.1,65,114,1323.1,33477.0,10456.2,8880,98,5,0,222,25.02,2760
29.0,110.1,5.42,5.9,6.9,352.1,462.2,13.1,65,114,1323.9,33481.6,10463.7,9992,98,5,0,222,25.12,2760
31.0,110.7,5.46,6.4,6.4,354.6,465.3,13.2,65,114,1324.6,33483.8,10459.1,11079,98,5,0,222,24.98,2760
33.1,110.7,5.52,6.4,7.4,359.1,469.8,13.1,65,114,1325.4,33490.0,10471.5,12173,98,5,0,222,25.09,2760
35.1,110.5,5.51,6.4,6.4,358.1,468.6,13.5,65,114,1326.1,33492.2,10475.5,13275,98,4,0,222,25.17,2760
37.1,111.1,5.7,6.4,7.4,370.6,481.7,13.7,65,114,1326.7,33496.0,10487.1,14233,98,5,0,222,25.01,2760
39.2,110.0,5.86,6.9,7.9,381.1,491.1,13.8,65,114,1327.2,33499.4,10490.6,15235,98,5,0,222,25.22,2760
41.2,110.9,5.97,6.9,7.9,388.1,499.0,14.0,65,114,1327.8,33501.8,10477.4,16212,98,5,0,222,25.12,2760
43.2,110.7,5.91,6.4,6.9,384.1,494.8,13.9,65,114,1328.2,33507.1,10483.7,17251,98,5,0,222,25.17,2760
45.3,110.6,5.92,6.9,7.4,385.1,495.7,14.2,65,114,1328.6,33508.7,10461.9,18277,98,5,0,222,25.01,2760
47.3,110.9,6.15,6.9,7.9,399.6,510.5,14.2,65,114,1329.0,33512.5,10470.9,19251,98,5,0,222,25.00,2760
49.3,110.5,6.24,6.9,7.9,405.6,516.1,14.9,65,114,1329.3,33515.2,10472.2,20165,98,5,0,222,24.95,2760
51.4,110.5,6.15,6.9,10.3,399.9,510.4,14.8,65,114,1329.7,33517.1,10473.2,21087,98,5,0,222,24.98,2760
53.4,110.4,6.87,9.3,11.3,446.3,556.7,15.8,65,114,1330.0,33521.2,10476.7,21994,98,5,0,222,25.06,2760
55.4,110.1,7.5,10.3,12.8,487.3,597.4,16.8,65,114,1330.3,33522.4,10474.3,22846,98,5,0,222,24.93,2760
57.5,110.0,7.55,9.3,10.8,490.6,600.6,16.9,65,114,1330.6,33523.6,10468.6,23657,98,5,0,222,24.97,2760
59.5,110.7,6.81,8.9,9.8,442.6,553.3,15.5,65,114,1330.8,33524.5,10448.4,24426,98,5,0,222,24.96,2760
61.5,110.7,6.37,7.4,7.4,414.1,524.8,15.0,65,114,1331.1,33525.1,10456.0,25298,98,4,0,222,25.17,2760
63.6,110.7,6.73,7.4,7.9,437.6,548.3,15.5,65,114,1331.2,33526.1,10459.5,26089,98,5,0,222,25.17,2760
65.6,110.4,6.53,7.4,8.4,424.6,535.0,15.5,65,114,1331.4,33526.8,10434.9,26817,98,5,0,222,25.18,2760
67.6,110.5,6.74,7.9,8.4,438.1,548.6,15.5,65,114,1331.6,33527.5,10445.5,27539,98,5,0,222,25.28,2752
69.7,110.5,6.73,7.4,8.3,437.4,547.9,15.3,65,114,1331.8,33528.3,10444.3,28320,98,5,0,222,25.30,2760
71.7,110.6,6.59,7.4,8.4,428.6,539.2,15.1,65,114,1331.9,33528.9,10449.7,29046,98,5,0,222,25.19,2767
73.7,110.6,6.73,7.4,7.9,437.6,548.2,15.5,65,114,1332.0,33529.6,10456.4,29837,99,4,0,222,25.17,2760
75.8,109.9,6.7,7.8,8.3,435.8,545.7,15.7,65,114,1332.1,33530.2,10452.5,30478,99,5,0,222,25.15,2760
77.8,110.7,6.91,7.9,9.3,449.0,559.7,15.7,65,114,1332.2,33530.9,10458.8,31143,99,4,0,222,25.31,2752
79.8,110.1,6.75,7.9,9.3,439.0,549.1,15.9,65,114,1332.3,33531.9,10444.9,31894,99,5,0,222,25.26,2760
81.9,110.4,6.81,7.9,8.8,442.4,552.8,15.8,65,114,1332.4,33532.5,10446.8,32614,99,4,0,222,25.25,2760
83.9,110.4,6.9,7.9,8.3,448.4,558.8,15.7,65,114,1332.5,33533.9,10453.6,33387,99,5,0,222,25.17,2760
86.0,110.4,6.81,7.9,8.8,442.9,553.3,15.7,65,114,1332.6,33535.2,10448.1,34082,99,5,0,222,25.16,2760
88.0,110.5,6.96,7.9,9.3,452.7,563.2,15.8,65,114,1332.7,33536.3,10457.8,34841,99,4,0,222,25.00,2752
90.0,110.5,7.13,8.3,8.3,463.3,573.8,16.1,65,114,1332.8,33538.4,10449.2,35572,99,5,0,222,25.05,2760
92.1,110.3,6.96,7.9,8.4,452.1,562.4,15.8,65,114,1332.9,33539.5,10451.5,36341,100,4,0,222,25.10,2752
94.1,110.5,6.92,7.9,8.4,450.1,560.6,15.7,65,114,1333.0,33541.7,10455.1,37064,100,5,0,222,25.17,2760
96.1,110.4,6.83,7.9,8.4,444.1,554.5,15.7,65,114,1333.0,33543.7,10419.8,37783,100,4,0,222,25.06,2752
98.2,109.8,6.93,7.9,9.4,450.6,560.4,15.8,65,114,1333.1,33545.1,10430.5,38467,100,4,0,222,25.05,2760
100.2,110.7,7.03,7.9,8.9,457.1,567.8,15.9,65,114,1333.1,33546.8,10423.9,39241,100,5,0,222,24.94,2760
102.2,109.9,6.98,7.8,9.3,453.4,563.3,16.2,65,114,1333.2,33548.0,10395.2,39938,100,5,0,222,25.09,2767
104.3,110.5,7.06,7.9,8.8,458.6,569.1,16.0,65,114,1333.3,33549.6,10405.9,40646,100,5,0,222,24.94,2760
106.3,110.1,6.99,7.9,8.9,454.1,564.2,15.9,65,114,1333.3,33551.1,10413.6,41276,100,4,0,222,25.16,2760
108.3,110.3,6.76,7.8,8.3,439.5,549.8,16.0,65,114,1333.4,33552.1,10419.6,42088,100,4,0,222,25.17,2760
110.4,110.6,6.96,7.9,9.3,452.5,563.1,15.8,65,114,1333.5,33553.5,10408.8,42872,100,4,0,222,24.94,2760
112.4,110.6,6.94,8.4,9.3,451.0,561.6,15.7,65,114,1333.5,33554.4,10421.8,43591,100,5,0,222,24.96,2760
114.4,109.9,6.9,7.9,8.8,448.8,558.7,16.0,65,114,1333.6,33555.6,10414.2,44332,100,5,0,222,25.07,2760
116.5,110.1,6.82,7.9,7.9,443.6,553.7,15.4,65,114,1333.6,33557.0,10423.9,45066,100,4,0,222,24.98,2760
118.5,110.6,6.69,7.9,8.4,435.1,545.7,15.7,65,114,1333.7,33557.9,10419.0,45764,100,5,0,222,25.09,2760
120.5,110.3,6.94,7.9,9.3,451.0,561.3,15.9,65,114,1333.8,33559.3,10411.3,46391,101,4,0,222,25.11,2760
122.6,109.7,6.7,7.4,9.3,435.4,545.1,16.7,65,114,1333.8,33560.5,10410.4,47020,101,5,0,222,24.91,2760
124.6,110.3,6.86,7.9,8.4,446.1,556.4,16.4,65,114,1333.9,33561.5,10403.1,47792,102,4,0,222,25.06,2760
126.6,110.5,6.77,7.9,8.4,440.1,550.6,15.7,65,114,1334.0,33562.6,10398.6,48557,102,5,0,222,25.08,2760
128.7,110.0,6.86,7.9,8.4,445.6,555.6,15.5,65,114,1334.0,33563.4,10411.6,49342,102,4,0,222,24.91,2752
130.7,110.8,6.65,7.4,8.9,432.1,542.9,15.5,65,114,1334.0,33564.5,10409.6,50132,102,5,0,222,25.16,2760
132.7,109.6,6.91,7.9,8.9,449.1,558.7,15.6,65,114,1334.1,33565.2,10417.1,50807,102,5,0,222,24.88,2760
134.7,110.4,6.89,7.9,8.9,447.6,558.0,15.7,65,114,1334.1,33565.8,10415.5,51473,102,5,0,222,24.94,2760
136.8,110.2,6.67,7.9,7.9,433.6,543.8,15.5,65,114,1334.1,33567.0,10421.8,52192,104,5,0,222,24.89,2752
138.8,110.6,6.83,7.9,8.4,444.1,554.7,15.8,65,114,1334.2,33568.1,10425.8,52921,104,5,0,222,24.94,2760
140.8,110.5,6.77,7.9,7.9,440.1,550.6,15.4,65,114,1334.2,33568.8,10411.8,53669,104,5,0,222,25.00,2760
142.9,110.5,6.87,7.9,8.8,446.4,556.9,15.8,65,114,1334.2,33569.7,10425.9,54432,104,5,0,222,24.93,2760
144.9,110.5,7.0,8.3,9.3,454.9,565.4,15.9,65,114,1334.3,33570.5,10414.2,55155,104,4,0,222,24.94,2752
147.0,110.1,6.91,7.9,8.4,449.1,559.2,15.6,65,114,1334.3,33571.4,10417.4,55845,104,5,0,222,25.01,2760
149.0,110.5,6.88,7.9,8.4,446.9,557.4,15.5,65,114,1334.3,33572.3,10424.4,56494,104,5,0,222,25.04,2760
